Test-id,Gene,FPKM-SS-C,FPKM-SS-S,FPKM-ST-C,FPKM-ST-S
XLOC_001421,Ca_19455,12.9215,15.6124,19.9191,18.5181
XLOC_003029,Ca_19456,76.1813,79.605,72.4717,83.2694
XLOC_003030,Ca_19457,0.0,0.0,0.0,0.0
XLOC_003029,Ca_19458,76.1813,79.605,72.4717,83.2694
XLOC_001422,Ca_19459,4.59179,3.02623,4.18072,2.55234
XLOC_003031,Ca_19460,0.100556,0.12157,0.0,0.113737
XLOC_003032,Ca_19461,0.0,0.0,0.0,0.0
XLOC_001423,Ca_19462,0.0827476,0.0,0.0,0.0
XLOC_003033,Ca_19463,0.0,0.0,0.0,0.0
XLOC_003034,Ca_19464,0.0,0.0,0.0,0.0
XLOC_001424,Ca_19465,4.39532,5.25676,3.65565,4.70764
XLOC_003035,Ca_19466,0.0,0.0,0.0,0.0
XLOC_023325,Ca_19467,9.06638,7.33231,8.51082,7.35393
XLOC_021702,Ca_19468,102.081,99.1965,97.7413,104.713
XLOC_023326,Ca_19469,0.316612,0.137705,0.0,0.0453235
XLOC_023327,Ca_19470,34.8207,34.9668,35.9881,35.6005
XLOC_021703,Ca_19471,6.72174,7.58392,8.89311,8.78071
XLOC_023328,Ca_19472,0.191752,0.146868,0.0650685,0.38611
XLOC_023329,Ca_19473,21.3888,17.5574,22.6225,21.5445
XLOC_023330,Ca_19474,130.231,125.448,204.4,264.177
XLOC_023331,Ca_19475,2.00719,2.88431,2.45757,2.26979
XLOC_023332,Ca_19476,0.0,0.0,0.0,0.0
XLOC_021704,Ca_19477,6.82512,5.05797,8.37017,7.73453
XLOC_021704,Ca_19478,6.82512,5.05797,8.37017,7.73453
XLOC_023333,Ca_19479,25.5758,22.4536,19.5009,23.0197
XLOC_023334,Ca_19480,0.0,0.0,0.0,0.0
XLOC_021705,Ca_19481,6.84224,8.50255,8.77634,6.67915
XLOC_021706,Ca_19482,0.0,0.0,0.0,0.0
XLOC_021707,Ca_19483,0.0,0.0,0.0,0.0
XLOC_023335,Ca_19484,0.0,0.0,0.0,0.0
XLOC_021708,Ca_19485,0.233032,0.0,0.0,0.247659
XLOC_021709,Ca_19486,1.53028,7.10909,5.13064,10.9028
XLOC_023336,Ca_19487,0.0,0.0,0.0,0.0
XLOC_021711,Ca_19488,0.0,0.0,0.0,0.0
XLOC_023337,Ca_19489,0.0,0.0,0.0,0.0
XLOC_021712,Ca_19490,32.9819,29.4035,30.1941,32.3108
XLOC_021712,Ca_19491,32.9819,29.4035,30.1941,32.3108
XLOC_021713,Ca_19492,56.7209,71.6754,47.0128,62.7459
XLOC_023338,Ca_19493,0.0,0.173153,0.0,0.0
XLOC_021714,Ca_19494,0.0,0.0,0.0,0.0
XLOC_021715,Ca_19495,0.0,0.0,0.0,0.0
XLOC_021716,Ca_19496,10.7879,9.17772,14.365,12.166
XLOC_023339,Ca_19497,0.0,0.0,0.0,0.0
XLOC_021717,Ca_19498,0.0,0.0,0.0,0.0
XLOC_021719,Ca_19499,138.805,138.036,125.346,143.681
XLOC_023340,Ca_19500,1023.41,1052.33,943.314,958.178
XLOC_023341,Ca_19501,0.506661,0.364796,0.31598,0.0521763
XLOC_023342,Ca_19502,0.0,0.0,0.0,0.0
XLOC_023343,Ca_19503,0.113924,0.0,0.163574,0.0
XLOC_022693,Ca_19504,0.0,0.0,0.0,0.0
XLOC_022692,Ca_19505,0.0,0.0,0.0,0.0
XLOC_022691,Ca_19506,0.0,0.0,0.0,0.0
XLOC_021131,Ca_19507,0.0,0.0,0.0,0.0
XLOC_022690,Ca_19508,15.9485,13.6601,16.744,15.9493
XLOC_022687,Ca_19509,2.45575,1.63972,1.35682,1.13939
XLOC_022686,Ca_19510,0.0,0.0,0.0,0.0
XLOC_022685,Ca_19511,7.47947,7.29836,8.31972,7.74932
XLOC_022684,Ca_19512,1.58017,0.754629,0.864809,1.34122
XLOC_022683,Ca_19513,58.3473,53.5853,62.3022,109.488
XLOC_021130,Ca_19514,18.6952,21.5692,16.0986,21.5154
XLOC_021129,Ca_19515,0.366809,0.305052,0.432112,0.878967
XLOC_021128,Ca_19516,8.84422,6.00872,8.65297,8.49872
XLOC_022682,Ca_19517,1.66945,1.395,1.75299,1.16261
XLOC_022681,Ca_19518,7.02558,7.06199,7.94599,6.51061
XLOC_022679,Ca_19519,0.0,0.0,0.127235,0.176411
XLOC_021127,Ca_19520,0.335534,0.376864,0.664402,0.459409
XLOC_022678,Ca_19521,0.0,0.0,0.0,0.0
XLOC_021126,Ca_19522,0.0,0.0,0.0,0.0
XLOC_021125,Ca_19523,0.0,0.0,0.0,0.0
XLOC_022677,Ca_19524,14.7367,15.9914,17.5336,18.3536
XLOC_022676,Ca_19525,4.96937,4.93257,6.52057,5.71052
XLOC_021124,Ca_19526,11.1921,13.25,11.306,11.7685
XLOC_022675,Ca_19527,0.0,0.0,0.0,0.0
XLOC_022674,Ca_19528,0.0,0.0,0.0,0.0539194
XLOC_021123,Ca_19529,11.9088,11.5735,15.0521,13.0886
XLOC_022673,Ca_19530,31.5585,28.3446,29.6976,29.6448
XLOC_021122,Ca_19531,30.3578,29.1878,25.366,27.6215
XLOC_022672,Ca_19532,0.206088,0.0825666,0.386718,0.279506
XLOC_021121,Ca_19533,0.574226,0.733108,0.661963,0.925825
XLOC_021118,Ca_19534,90.7009,77.7946,82.9766,95.0397
XLOC_021120,Ca_19535,0.0,0.0,0.0,0.0
XLOC_021119,Ca_19536,0.0,0.0,0.0,0.0
XLOC_022671,Ca_19537,0.0,0.0376793,0.0,0.0
XLOC_022670,Ca_19538,46.1103,50.0703,45.4064,50.2083
XLOC_021117,Ca_19539,0.0,0.0,0.0,0.0
XLOC_019387,Ca_19540,0.0,0.0,0.0,0.0
XLOC_019388,Ca_19541,0.0,0.0,0.0,0.0
XLOC_017441,Ca_19542,0.0,0.0,0.0,0.0
XLOC_019389,Ca_19543,0.122047,0.268247,0.175624,0.703342
XLOC_017442,Ca_19544,0.0,0.0,0.0,0.0
XLOC_019390,Ca_19545,0.0,0.0,0.0,0.0
XLOC_019391,Ca_19546,0.0,0.0,0.0,0.0
XLOC_017443,Ca_19547,0.0,0.0,0.0,0.0
XLOC_019392,Ca_19548,0.0,0.0,0.0,0.0
XLOC_017444,Ca_19549,0.0,0.0,0.0,0.0
XLOC_017445,Ca_19550,0.0,0.0,0.0,0.0
XLOC_019393,Ca_19551,0.0,0.0,0.0,0.0
XLOC_017446,Ca_19552,0.0,0.0,0.0,0.0
XLOC_017447,Ca_19553,20.2827,16.9329,16.3525,17.9321
XLOC_017448,Ca_19554,7.09238,4.91684,6.31436,4.77128
XLOC_017449,Ca_19555,87.5386,82.5201,87.6356,78.0356
XLOC_017449,Ca_19556,87.5386,82.5201,87.6356,78.0356
XLOC_019394,Ca_19557,0.0496326,0.0,0.0513135,0.0635865
XLOC_019395,Ca_19558,0.0,0.106089,0.330064,0.105651
XLOC_019396,Ca_19559,0.0,0.0,0.0,0.0
XLOC_019397,Ca_19560,0.0,0.0,0.0,0.0
XLOC_017450,Ca_19561,650.58,695.445,642.358,940.419
XLOC_017451,Ca_19562,0.0,0.0,0.0,0.0
XLOC_019398,Ca_19563,0.0,0.0,0.0,0.0
XLOC_019399,Ca_19564,61.9575,60.0075,57.0814,61.7965
XLOC_019400,Ca_19565,0.0,0.0,0.0,0.0
XLOC_019401,Ca_19566,5.09351,4.43976,5.44716,5.23717
XLOC_017453,Ca_19567,0.597101,0.704454,1.42977,0.0
XLOC_017454,Ca_19568,0.137301,0.0,0.424914,0.0
XLOC_017455,Ca_19569,1.08446,0.990924,1.15046,0.68482
XLOC_019402,Ca_19570,7.91799,7.17314,6.83916,6.8012
XLOC_019402,Ca_19571,7.91799,7.17314,6.83916,6.8012
XLOC_019402,Ca_19572,7.91799,7.17314,6.83916,6.8012
XLOC_019403,Ca_19573,0.0,0.0,0.0,0.0
XLOC_017456,Ca_19574,25.193,25.1499,24.2452,25.4994
XLOC_017457,Ca_19575,0.0,0.0,0.0,0.0
XLOC_023158,Ca_19576,13.0466,12.141,13.2558,12.6121
XLOC_023159,Ca_19577,131.095,120.972,122.411,105.741
XLOC_023159,Ca_19578,131.095,120.972,122.411,105.741
XLOC_023160,Ca_19579,37.5899,40.8944,33.5771,40.1945
XLOC_023161,Ca_19580,6.67868,5.37845,8.09595,6.65077
XLOC_021554,Ca_19581,3.5433,3.47741,3.99138,4.83949
XLOC_023162,Ca_19582,49.6228,44.3212,37.7084,40.5053
XLOC_023165,Ca_19583,26.374,22.9093,21.5757,19.2908
XLOC_023166,Ca_19584,0.0,0.0588379,0.0,0.0565778
XLOC_021555,Ca_19585,0.0,0.0,0.0,0.0
XLOC_021556,Ca_19586,4.33953,5.06967,5.65995,4.6178
XLOC_021557,Ca_19587,301.548,364.502,370.53,317.996
XLOC_023167,Ca_19588,1.41256,1.91472,1.96747,2.04199
XLOC_021558,Ca_19589,3.35862,2.40107,4.22494,1.92038
XLOC_023168,Ca_19590,36.9098,37.2298,28.2575,34.1166
XLOC_023169,Ca_19591,0.0,0.0,0.0,0.0
XLOC_023170,Ca_19592,103.128,96.3247,73.4992,84.76
XLOC_023171,Ca_19593,6.38815,8.16081,8.19953,8.63129
XLOC_023172,Ca_19594,0.131436,0.302651,0.0,0.0705509
XLOC_023173,Ca_19595,17.6046,16.9313,19.7831,17.3124
XLOC_023173,Ca_19596,17.6046,16.9313,19.7831,17.3124
XLOC_023174,Ca_19597,8.35255,8.97309,8.51247,8.84852
XLOC_021560,Ca_19598,3.86142,5.44808,2.57821,4.51836
XLOC_023176,Ca_19599,13.3118,14.8228,11.2021,11.5841
XLOC_023177,Ca_19600,0.0,0.0,0.0,0.0
XLOC_023178,Ca_19601,0.0,0.0,0.0,0.0
XLOC_021561,Ca_19602,1.11007,0.205685,0.087113,0.678443
XLOC_021562,Ca_19603,0.0,0.0,0.0,0.0
XLOC_021563,Ca_19604,0.0,0.0,0.0,0.0
XLOC_023179,Ca_19605,0.0,0.0,0.0,0.0
XLOC_021564,Ca_19606,0.0,0.0,0.0,0.0
XLOC_021565,Ca_19607,62.2687,69.128,73.4666,66.7734
XLOC_023180,Ca_19608,0.0,0.0,0.0,0.0
XLOC_023181,Ca_19609,0.0,0.0,0.0,0.0
XLOC_023182,Ca_19610,5.70515,5.02979,4.57671,4.42352
XLOC_021566,Ca_19611,17.3973,16.4778,18.7596,16.6978
XLOC_007731,Ca_19612,23.8052,28.7611,24.9872,28.2546
XLOC_006339,Ca_19613,57.1977,60.7358,53.5162,58.9947
XLOC_006340,Ca_19614,364.954,408.482,394.678,452.199
XLOC_007733,Ca_19615,0.711027,0.58917,0.183839,0.103496
XLOC_007732,Ca_19615,97.6065,89.2375,102.443,87.7056
XLOC_006341,Ca_19616,157.164,161.843,130.16,138.21
XLOC_007734,Ca_19617,8017.98,8335.51,5909.09,5953.35
XLOC_007735,Ca_19618,10.5269,9.49161,7.10221,9.22054
XLOC_007736,Ca_19619,11.8746,18.6521,23.055,17.0459
XLOC_007738,Ca_19620,56.343,72.986,65.3701,62.7294
XLOC_007739,Ca_19621,5.82778,11.2254,3.5136,8.38814
XLOC_006342,Ca_19622,11.8836,14.006,14.5519,12.9335
XLOC_007740,Ca_19623,77.8711,99.9352,95.7259,81.8289
XLOC_006343,Ca_19624,18.874,26.0536,18.3715,20.5963
XLOC_007741,Ca_19625,99.5275,120.184,106.585,85.2092
XLOC_006344,Ca_19626,251.245,224.57,346.441,301.013
XLOC_007742,Ca_19627,1.06311,0.518812,1.40553,2.52556
XLOC_006345,Ca_19628,0.0359554,0.0,0.0,0.0
XLOC_006346,Ca_19629,28.2014,27.9034,51.4506,66.1537
XLOC_006347,Ca_19630,0.0,0.192405,0.0831811,0.199033
XLOC_007743,Ca_19631,13.4332,13.4044,12.75,13.6154
XLOC_007744,Ca_19632,0.918764,1.08368,1.40911,1.09583
XLOC_007745,Ca_19633,113.887,110.455,163.461,115.456
XLOC_007747,Ca_19634,0.0,0.0,2.39791,5.46551
XLOC_006350,Ca_19635,3.88135,3.1085,3.09534,3.31657
XLOC_006351,Ca_19636,64.2475,50.5927,60.5602,67.5746
XLOC_007748,Ca_19637,15.7033,14.0097,15.0387,11.5742
XLOC_006353,Ca_19638,54.0275,56.5448,59.0946,49.4928
XLOC_006354,Ca_19639,1.69277,2.78144,1.06236,1.70533
XLOC_007749,Ca_19640,31.8542,33.1662,22.8751,32.5408
XLOC_006355,Ca_19641,0.358632,0.384573,0.0773099,0.323848
XLOC_006356,Ca_19642,20.7778,20.5566,22.5586,23.5484
XLOC_007750,Ca_19643,1068.74,991.466,880.137,951.279
XLOC_007751,Ca_19644,0.0,0.0,0.0,0.0
XLOC_007752,Ca_19645,0.0,0.0,0.0,0.0
XLOC_006357,Ca_19646,0.0,0.0,0.0,0.0
XLOC_006358,Ca_19647,0.0,0.0,0.0,0.0
XLOC_018738,Ca_19648,9.46256,7.18993,7.7539,6.75524
XLOC_016795,Ca_19649,57.0712,56.0435,41.9269,62.0869
XLOC_018737,Ca_19650,26.3714,26.3817,26.4073,27.3512
XLOC_016794,Ca_19651,0.0817587,0.0474628,0.0511774,0.0240463
XLOC_018736,Ca_19652,0.0,0.0,0.0,0.164534
XLOC_018735,Ca_19653,0.0,0.0,0.0,0.0
XLOC_018734,Ca_19654,0.58241,0.524605,0.201019,0.062562
XLOC_018733,Ca_19655,0.0,0.0,0.0,0.0
XLOC_016793,Ca_19656,5.88664,6.68261,3.72514,1.91636
XLOC_018732,Ca_19657,45.1491,50.85,32.6166,38.1474
XLOC_018731,Ca_19658,152.304,145.569,64.9594,145.423
XLOC_018731,Ca_19659,152.304,145.569,64.9594,145.423
XLOC_016792,Ca_19660,6.05636,4.96448,2.20128,2.46875
XLOC_018730,Ca_19661,9.708,6.92364,10.3086,7.90808
XLOC_016791,Ca_19662,10.8366,12.1185,14.1399,12.1148
XLOC_018729,Ca_19663,2.99966,3.04173,2.58625,3.08636
XLOC_016790,Ca_19664,0.0,0.0,0.0,0.0
XLOC_018728,Ca_19665,3.81102,4.03256,4.65929,4.18736
XLOC_018727,Ca_19666,127.775,132.948,113.972,129.903
XLOC_016789,Ca_19667,14.4528,20.0038,18.578,20.7397
XLOC_018726,Ca_19668,838.466,995.653,442.12,583.442
XLOC_016788,Ca_19669,0.101132,0.233405,0.81298,0.346577
XLOC_016787,Ca_19670,0.70694,0.965872,0.926116,0.758854
XLOC_016786,Ca_19671,22.0611,23.2097,25.0826,22.2166
XLOC_018724,Ca_19672,0.260862,0.286198,0.139718,0.61214
XLOC_018723,Ca_19673,60.5441,59.5537,61.2209,58.841
XLOC_016785,Ca_19674,0.0554507,0.0617656,0.314693,0.0603208
XLOC_018722,Ca_19675,24.9429,23.6397,20.3088,27.2909
XLOC_018721,Ca_19676,10.8614,8.30224,12.4501,10.5528
XLOC_016784,Ca_19677,5.67506,5.97676,6.42616,6.36821
XLOC_018720,Ca_19678,29.8357,34.515,31.0877,33.855
XLOC_018719,Ca_19679,7.69779,7.51009,7.81171,9.38018
XLOC_018718,Ca_19680,27.3016,19.6507,40.4403,42.3439
XLOC_018717,Ca_19681,0.0,0.0,0.0,0.0
XLOC_018716,Ca_19682,0.0,0.0,0.0,0.0
XLOC_003758,Ca_19683,71.3848,81.4715,86.5906,86.2258
XLOC_003759,Ca_19684,1755.71,1851.65,2019.4,2085.31
XLOC_003760,Ca_19684,130.977,132.489,144.737,138.795
XLOC_004920,Ca_19685,53.408,54.5491,47.7747,51.2879
XLOC_004921,Ca_19686,879.922,904.954,939.95,1156.65
XLOC_003761,Ca_19687,6.85551,6.84785,8.83268,8.16849
XLOC_003762,Ca_19688,13.9592,15.1529,14.3173,15.7944
XLOC_004922,Ca_19689,12.9247,12.9509,12.6048,12.1654
XLOC_003763,Ca_19690,217.726,216.902,224.893,198.715
XLOC_004923,Ca_19691,2.94761,3.73578,3.45946,3.13537
XLOC_004924,Ca_19692,18.4189,16.4973,18.5275,17.8362
XLOC_004925,Ca_19693,46.6347,53.4266,43.8541,48.662
XLOC_003764,Ca_19694,25.5214,18.4016,23.4485,16.1335
XLOC_003764,Ca_19695,25.5214,18.4016,23.4485,16.1335
XLOC_004926,Ca_19696,0.325046,0.192811,0.0544739,0.0
XLOC_004927,Ca_19697,0.0,0.0,0.0,0.0349072
XLOC_003765,Ca_19698,37.3556,37.1478,39.0493,37.5565
XLOC_004928,Ca_19699,0.188057,0.174931,0.0398957,0.16489
XLOC_003767,Ca_19700,0.268936,0.309553,0.263969,0.176703
XLOC_004929,Ca_19701,0.235408,0.0887214,0.196622,0.0
XLOC_004930,Ca_19702,0.0,0.0,0.0,0.0
XLOC_004931,Ca_19703,0.0,0.0,0.0,0.0
XLOC_004932,Ca_19704,0.0,0.0,0.0,0.0
XLOC_004933,Ca_19705,5.33243,6.84929,6.15578,5.88166
XLOC_003768,Ca_19706,1159.57,1259.24,818.782,917.607
XLOC_004934,Ca_19707,6.61527,6.05202,6.8965,6.03815
XLOC_004935,Ca_19708,0.125248,0.0,0.060038,0.0701279
XLOC_003769,Ca_19709,0.0,0.0,0.0,0.0
XLOC_003770,Ca_19710,5.66924,4.57416,4.76471,3.6705
XLOC_003771,Ca_19711,0.475777,0.829072,0.969481,0.507726
XLOC_003772,Ca_19712,17.5958,18.0614,13.4248,12.4767
XLOC_004937,Ca_19713,5.18778,4.61566,6.00498,5.3996
XLOC_004938,Ca_19714,1.40964,1.41537,1.64786,1.37872
XLOC_003773,Ca_19715,14.5226,16.0816,14.7328,15.8272
XLOC_004939,Ca_19716,0.384237,0.102843,0.758981,0.229976
XLOC_004940,Ca_19717,10.5069,12.933,12.6541,11.9962
XLOC_024824,Ca_19718,1.72291,1.10872,2.85672,3.13718
XLOC_024825,Ca_19719,0.556827,0.744827,0.953768,0.95804
XLOC_024826,Ca_19720,0.0,0.0,0.0,0.0
XLOC_024089,Ca_19721,0.0,0.0,0.0,0.0
XLOC_024090,Ca_19722,8.95717,8.98964,12.0142,8.13493
XLOC_024091,Ca_19723,0.931979,1.04008,0.840513,1.10999
XLOC_024828,Ca_19724,0.829852,0.790265,0.597712,0.622966
XLOC_024829,Ca_19725,0.0,0.0,0.0,0.0
XLOC_024092,Ca_19726,25.4847,25.9623,38.12,33.9293
XLOC_024093,Ca_19727,0.201776,0.0,0.0,0.23621
XLOC_024830,Ca_19728,5.55136,7.88465,7.37222,5.72605
XLOC_024094,Ca_19729,8.41045,8.58694,7.63746,7.45829
XLOC_024831,Ca_19730,15.2067,11.2366,11.4533,11.2239
XLOC_024832,Ca_19731,20.0339,22.434,22.6399,23.8664
XLOC_024833,Ca_19732,13.5224,13.1461,11.2094,12.9604
XLOC_024834,Ca_19733,13.677,12.1846,14.0632,14.4425
XLOC_024835,Ca_19734,0.109291,0.0,0.449305,0.0
XLOC_024836,Ca_19735,0.0,0.0,0.0,0.0
XLOC_024095,Ca_19736,0.0,0.0,0.0,0.0
XLOC_024096,Ca_19737,0.494983,0.582872,0.29648,0.500471
XLOC_024837,Ca_19738,7.46147,8.37015,9.15232,8.50169
XLOC_024098,Ca_19739,4.50832,3.2974,5.02658,4.04769
XLOC_024099,Ca_19740,1.05607,0.678062,0.0,1.31042
XLOC_024838,Ca_19741,0.0,0.0,0.0,0.0
XLOC_024100,Ca_19742,3.85221,1.77833,4.29799,4.02156
XLOC_024839,Ca_19743,0.762517,0.523669,0.840913,0.863051
XLOC_024101,Ca_19744,1.62782,1.71355,2.66085,2.02211
XLOC_024102,Ca_19745,0.383918,0.346185,0.295065,0.288675
XLOC_024840,Ca_19746,8.23378,6.62841,8.81239,8.3093
XLOC_024841,Ca_19747,0.96373,0.984675,0.895076,0.785306
XLOC_024842,Ca_19748,2.36891,2.28147,3.36168,2.12019
XLOC_024843,Ca_19749,0.0,0.0,0.0,0.0
XLOC_024844,Ca_19750,1.22419,1.04381,1.57519,1.05374
XLOC_024845,Ca_19751,5.73641,4.81189,5.55127,6.25067
XLOC_024846,Ca_19752,0.0,0.164539,0.0,0.0
XLOC_025915,Ca_19753,39.3423,29.049,34.8103,52.8094
XLOC_025931,Ca_19754,0.0,0.0218145,0.0,0.0
XLOC_025916,Ca_19755,0.103279,0.0641665,0.107701,0.0525061
XLOC_025932,Ca_19756,0.0224805,0.0,0.0543813,0.0249567
XLOC_025933,Ca_19757,0.0,0.0,0.0,0.0
XLOC_025934,Ca_19758,13.2307,13.5444,14.2367,8.68165
XLOC_025935,Ca_19759,1.51691,1.27565,1.34963,1.71378
XLOC_025917,Ca_19760,445.346,487.749,352.698,377.411
XLOC_025936,Ca_19761,19.5036,16.6437,19.5814,16.8639
XLOC_025918,Ca_19762,0.0,0.0,0.0,0.0
XLOC_025937,Ca_19763,16.3498,28.0887,18.6019,23.3267
XLOC_025919,Ca_19764,0.0,0.0,0.0,0.0
XLOC_025920,Ca_19765,2.15045,1.93799,1.20144,1.25256
XLOC_025921,Ca_19766,8.26522,11.4418,19.5672,15.2405
XLOC_025938,Ca_19767,14.2047,12.039,13.9026,13.8704
XLOC_025940,Ca_19768,0.0,0.0,0.0,0.0
XLOC_025922,Ca_19769,31.7522,35.5514,37.4339,30.5271
XLOC_025924,Ca_19770,0.0,0.0816257,0.0,0.15068
XLOC_025925,Ca_19771,0.905457,2.11055,1.97364,1.59065
XLOC_025926,Ca_19772,0.0,0.0,0.0,0.0
XLOC_025941,Ca_19773,0.0,0.0,0.0,0.0
XLOC_025927,Ca_19774,21.4334,18.6006,27.8741,29.4671
XLOC_025928,Ca_19775,14.9866,19.6329,9.0417,14.1338
XLOC_025942,Ca_19776,21.6388,21.0219,48.2574,47.0122
XLOC_025943,Ca_19777,0.0,0.0,0.105599,0.0
XLOC_025944,Ca_19778,0.300123,0.11301,0.100808,0.22343
XLOC_025945,Ca_19779,6.39741,1.95834,11.2069,9.64605
XLOC_025946,Ca_19780,0.0,0.0,0.0,0.0
XLOC_025929,Ca_19781,0.0,0.0,0.0,0.0
XLOC_025947,Ca_19782,0.0,0.0,0.0,0.0
XLOC_025948,Ca_19783,6.42813,5.49642,7.07488,6.94867
XLOC_025949,Ca_19784,0.472743,0.529292,0.757348,0.436126
XLOC_025930,Ca_19785,62.3505,72.1709,63.2809,63.0184
XLOC_025950,Ca_19786,4.63148,4.45601,5.07856,4.49068
XLOC_025951,Ca_19787,30.8732,19.5152,28.8437,22.2292
XLOC_017439,Ca_19788,2.50909,1.38314,0.771965,0.803172
XLOC_017438,Ca_19789,9.42528,7.95119,8.5862,9.8508
XLOC_019386,Ca_19790,0.0,0.0,0.0,0.0
XLOC_019385,Ca_19791,0.0,0.0,0.0,0.0
XLOC_019384,Ca_19792,18.3252,20.0884,18.9765,20.4645
XLOC_019383,Ca_19793,72.5324,52.0505,93.6508,90.6972
XLOC_019382,Ca_19794,69.8145,65.1879,74.5286,64.9372
XLOC_019381,Ca_19795,44.0102,38.2502,39.8394,48.2052
XLOC_017437,Ca_19796,0.0,0.0,0.0,0.0
XLOC_019380,Ca_19797,29.4123,29.6943,25.6968,24.4752
XLOC_017436,Ca_19798,0.0,0.0,0.0,0.0
XLOC_017435,Ca_19799,0.0,0.0,0.0,0.0
XLOC_017434,Ca_19800,0.0,0.0,0.0,0.0
XLOC_019379,Ca_19801,0.0,0.0,0.0,0.0
XLOC_017433,Ca_19802,39.8364,37.3694,31.1023,34.865
XLOC_019378,Ca_19803,0.201936,0.234611,0.266124,0.147414
XLOC_019377,Ca_19804,17.3832,15.8005,11.2821,14.8261
XLOC_017432,Ca_19805,0.0,0.0,0.0,0.0
XLOC_019376,Ca_19806,19.4633,20.4879,18.3758,18.5601
XLOC_019375,Ca_19807,22.0647,24.5924,7.8555,16.0564
XLOC_019374,Ca_19808,0.0,0.0,0.0,0.0
XLOC_017431,Ca_19809,0.0,0.163432,0.0,0.0
XLOC_019373,Ca_19810,79.1635,83.717,79.683,84.027
XLOC_017430,Ca_19811,51.5701,46.4805,53.8989,51.7199
XLOC_017429,Ca_19812,0.0,0.0,0.0,0.0
XLOC_019372,Ca_19813,63.7813,59.5934,84.1414,63.2065
XLOC_019371,Ca_19814,56.9437,57.1163,88.1146,70.7632
XLOC_019370,Ca_19815,13.4399,10.3236,12.3059,10.7614
XLOC_019370,Ca_19816,13.4399,10.3236,12.3059,10.7614
XLOC_019369,Ca_19817,0.0,0.0,0.0,0.0
XLOC_017428,Ca_19818,0.0,0.0,0.0,0.0
XLOC_017427,Ca_19819,97.0986,103.241,85.306,92.8542
XLOC_017426,Ca_19820,0.0,0.0,0.0,0.0
XLOC_017425,Ca_19821,0.0,0.0,0.0,0.0
XLOC_027905,Ca_19822,0.0,0.0,0.0,0.0
XLOC_027888,Ca_19823,0.0,0.0,0.0,0.0
XLOC_027906,Ca_19824,0.0,0.0,0.0,0.0
XLOC_027889,Ca_19825,45.5666,41.3465,44.3405,51.462
XLOC_027907,Ca_19826,7.81204,10.197,8.53694,12.9202
XLOC_027908,Ca_19827,28.0903,33.974,28.7698,18.1383
XLOC_027909,Ca_19828,0.9521,2.18561,0.931876,1.7762
XLOC_027890,Ca_19829,0.0,0.0,0.0,0.0
XLOC_027910,Ca_19830,1.39772,3.42501,6.05924,4.01929
XLOC_027891,Ca_19831,0.0,0.0,0.0,0.0
XLOC_027892,Ca_19832,57.5846,49.5673,51.609,56.9741
XLOC_027892,Ca_19833,57.5846,49.5673,51.609,56.9741
XLOC_027911,Ca_19834,0.0,0.0,0.0,0.0
XLOC_027912,Ca_19835,0.0,0.0,0.0,0.0
XLOC_027893,Ca_19836,0.0,0.0,0.0,0.0
XLOC_027894,Ca_19837,12.6767,11.7728,12.5852,15.0783
XLOC_027913,Ca_19838,0.0,0.0,0.0,0.0
XLOC_027914,Ca_19839,67.0232,60.7327,75.365,72.8509
XLOC_027895,Ca_19840,0.159122,0.0,0.171676,0.365474
XLOC_027896,Ca_19841,0.0,0.674583,0.0,0.0
XLOC_027915,Ca_19842,69.9089,56.9308,25.2809,30.0038
XLOC_027916,Ca_19843,9.49978,9.93674,7.88231,11.862
XLOC_027897,Ca_19844,0.0,0.0,0.0,0.0
XLOC_027898,Ca_19845,0.0,0.0,0.0,0.0
XLOC_027917,Ca_19846,0.0,0.0,0.0,0.0
XLOC_027901,Ca_19847,0.739629,0.0,0.78239,0.900196
XLOC_027902,Ca_19848,0.0,0.0,0.0,0.0
XLOC_027918,Ca_19849,0.0,0.0,0.0,0.0
XLOC_027919,Ca_19850,0.0,0.0,0.0,0.0
XLOC_027920,Ca_19851,0.0,0.0,0.0,0.0
XLOC_027903,Ca_19852,0.0,0.0,0.0,0.0
XLOC_027904,Ca_19853,0.0,0.0,0.0,0.0
XLOC_027921,Ca_19854,0.343286,0.225908,0.32539,0.0746655
XLOC_027922,Ca_19855,0.0,0.0,0.0,0.0
XLOC_018940,Ca_19856,17.9587,16.9462,20.0138,20.9094
XLOC_017012,Ca_19857,0.0,0.0,0.0442844,0.0
XLOC_017011,Ca_19858,58.7909,62.7909,67.7125,92.5126
XLOC_017010,Ca_19859,51.0393,53.1755,50.6936,56.7744
XLOC_017009,Ca_19860,1.30008,1.23131,0.872339,1.09624
XLOC_018938,Ca_19861,0.0,0.0,0.0,0.0
XLOC_017008,Ca_19862,0.515508,0.857666,0.464095,0.485804
XLOC_017007,Ca_19863,4.28755,3.78815,3.88999,3.71536
XLOC_018937,Ca_19864,0.0,0.0,0.0516258,0.0
XLOC_018936,Ca_19865,0.0,0.0,0.0,0.0
XLOC_018935,Ca_19866,313.943,344.825,362.098,356.736
XLOC_017006,Ca_19867,0.101596,0.0,0.127006,0.115445
XLOC_018934,Ca_19868,0.646297,0.827984,0.552192,1.08187
XLOC_018933,Ca_19869,6.95079,6.07227,6.48152,6.59839
