Gene_identifier,Root-Control,Root-DS,Shoot-Control,Shoot-DS
Ca_11936,45.0627,44.8264,72.3397,67.5838
Ca_11937,1.02102,0.722011,0.174785,0.516923
Ca_11938,1.13864,1.74585,2.98928,1.32947
Ca_11939,0.0,0.0,3.14571,0.87723
Ca_11940,30.0211,36.9336,36.8388,14.9468
Ca_11941,6.95151,6.99961,5.6794,4.92495
Ca_11942,283.978,32.5691,1.75868,3.59169
Ca_11943,14.3564,10.6648,4.72566,5.40251
Ca_11944,16.8133,12.5492,14.4349,10.0097
Ca_11945,17.7092,21.0497,15.5191,16.4263
Ca_11946,14.0991,11.6203,7.8439,10.2438
Ca_11947,0.0531525,0.257433,0.0791353,0.0831551
Ca_11948,19.8893,21.3658,31.3039,9.08482
Ca_11949,0.0284551,0.25638,0.604253,2.76894
Ca_11950,5.64758,4.44358,4.85271,3.42366
Ca_11951,5.50147,6.64622,12.591,6.34531
Ca_11952,0.444742,0.803329,21.7321,7.52215
Ca_11953,29.9018,47.488,39.2634,69.9575
Ca_11954,33.5458,32.4642,30.9448,22.6419
Ca_11955,99.1245,49.2001,40.5447,42.5278
Ca_11956,0.996776,2.4471,3.99029,2.91939
Ca_11957,31.1355,31.4534,33.5771,22.0021
Ca_11958,5.2278,5.4593,4.7458,3.99052
Ca_11959,29.9827,23.1714,5.1489,2.0944
Ca_11960,26.2882,40.6429,38.6762,35.5227
Ca_11961,0.0,0.0,0.0,0.0
Ca_11962,0.0,0.0,0.0,0.0945296
Ca_11963,0.0,0.0838013,0.0778325,0.0809353
Ca_11964,13.1834,47.3628,0.0,0.0228138
Ca_11965,0.0,0.0,0.0,0.0
Ca_11966,4.23737,49.7626,0.0,0.0
Ca_11967,5.517,6.75281,5.7864,4.35064
Ca_11968,2.98837,1.63859,4.90313,3.68183
Ca_11969,0.444298,1.58002,0.0574626,15.7783
Ca_11970,0.0,0.0,0.0,0.0
Ca_11971,0.0,0.0,0.0,0.0
Ca_11972,11.93,10.3956,11.43,10.2098
Ca_11973,5.0256,4.09551,4.47649,4.34719
Ca_11974,5.90706,5.85828,8.78348,8.89885
Ca_11975,0.0,0.0,0.0,0.0
Ca_11976,2.51729,1.56507,2.37254,1.43487
Ca_11977,6.60521,9.3373,15.5229,6.91645
Ca_11978,5.02355,6.54686,1.00306,0.560841
Ca_11979,149.082,202.709,33.5124,25.186
Ca_11980,0.0,0.0,0.0,0.0
Ca_11981,36.8294,27.6872,24.9753,25.3075
Ca_11982,0.24366,3.21749,7.89988,0.553804
Ca_11983,1.28594,4.27171,0.957437,0.243813
Ca_11984,2.51494,2.27576,0.871379,2.82869
Ca_11985,19.3212,13.1909,14.9359,17.4634
Ca_11986,7.30162,5.01455,6.53,2.85421
Ca_11986,4.69434,1.67387,3.89815,0.976426
Ca_11987,0.0,0.0,0.0,0.0
Ca_11988,5.5938,9.73544,18.5925,14.8667
Ca_11989,3.74947,4.3503,7.36146,5.29174
Ca_11990,9.54163,15.9211,12.3907,44.0648
Ca_11991,3.41073,6.32889,4.58871,3.07542
Ca_11992,55.3749,53.7927,38.3268,68.1004
Ca_11993,9.01546,11.1023,9.15179,8.04162
Ca_11994,15.0743,7.5578,21.7248,14.0825
Ca_11995,7.18337,14.4417,7.90064,4.5328
Ca_11996,19.5867,31.9187,6.94846,9.32243
Ca_11997,39.0257,29.2371,12.2455,29.3395
Ca_11998,0.0,0.0,0.0,0.0
Ca_11999,0.0,0.0,0.0,0.0
Ca_12000,0.0,0.168656,0.273055,0.0
Ca_12001,0.0,0.0,0.0,0.0
Ca_12002,0.0,0.0,0.0,0.0
Ca_12003,8.31033,4.97979,8.26339,3.33411
Ca_12004,26.7469,16.6281,2.73196,32.842
Ca_12005,1.64242,1.12129,3.46264,1.92936
Ca_12006,0.0316714,0.0270216,10.3249,7.73352
Ca_12007,14.6015,15.0971,14.8932,12.3059
Ca_12008,9.83973,7.43507,10.499,9.77363
Ca_12009,0.0,0.0,0.0,0.0
Ca_12010,0.0,0.0,0.0,0.0
Ca_12011,9.60236,10.3119,8.04448,9.59611
Ca_12012,197.464,282.898,68.9453,166.465
Ca_12013,36.135,32.4644,12.2114,16.7771
Ca_12014,0.0,0.0,0.155166,0.0
Ca_12015,84.2938,54.9057,59.2199,28.4572
Ca_12016,5.931,8.8256,24.5567,101.221
Ca_12017,0.0,0.0,0.0287642,0.0601827
Ca_12018,0.0352519,0.0519981,0.644419,0.819557
Ca_12019,9.29986,12.3013,10.7778,12.4918
Ca_12020,12.0792,8.45538,11.8121,4.27456
Ca_12021,12.9333,11.6672,16.1262,6.58151
Ca_12022,0.0,0.0,1.24988,0.797664
Ca_12023,0.771333,0.0,0.594368,0.621343
Ca_12024,228.251,312.229,136.765,503.054
Ca_12025,600.798,172.346,105.618,19.3004
Ca_12026,0.0,0.0,0.0,0.0
Ca_12027,17.875,16.3781,14.5559,21.0518
Ca_12028,6.80634,8.05072,7.5012,9.42144
Ca_12029,20.1422,14.4605,14.1157,15.6162
Ca_12030,0.0,0.0,0.0,0.0
Ca_12031,10.8078,7.28401,8.47516,5.39947
Ca_12032,16.5118,19.9893,32.431,18.1638
Ca_12033,52.5604,75.2958,51.924,27.5673
Ca_12034,204.177,244.546,295.646,112.846
Ca_12035,7.19833,18.0707,0.17654,0.123386
Ca_12036,7.92129,16.3464,0.0,0.0
Ca_12037,0.0,0.0387769,0.0722094,0.0376709
Ca_12038,0.0,0.0,0.0,0.0
Ca_12039,0.381364,0.404265,0.0935738,0.524499
Ca_12040,16.0644,22.2215,22.7258,18.4964
Ca_12041,0.0,0.291102,0.0,0.0
Ca_12042,1.11993,0.729079,2.08497,0.995213
Ca_12043,0.103318,0.0574343,0.291185,0.249269
Ca_12044,0.0,0.637218,0.0,0.0
Ca_12045,0.0,0.0,0.0,0.0
Ca_12046,12.3065,25.5595,121.074,108.157
Ca_12047,0.0,0.0,0.0,0.156353
Ca_12048,173.644,132.68,81.807,77.2944
Ca_12049,0.20137,0.692887,4.21704,3.15855
Ca_12050,17.0975,20.4458,20.2392,17.8382
Ca_12051,0.363632,0.0,0.0,0.287983
Ca_12052,80.0898,92.4932,66.8591,132.971
Ca_12053,1.31677,3.41317,6.89606,4.61229
Ca_12054,28.2802,22.5569,31.0734,22.3074
Ca_12055,117.296,137.399,90.6599,99.5139
Ca_12056,20.9176,23.1105,23.9168,32.7031
Ca_12057,0.0,0.0,0.0,0.0
Ca_12058,19.6972,16.9015,47.9452,39.7679
Ca_12059,32.6301,20.8503,21.099,19.6551
Ca_12060,3.9388,2.70356,6.66439,6.12241
Ca_12061,31.0092,26.985,51.5441,78.8586
Ca_12062,4.61629,7.54522,6.84884,8.46815
Ca_12063,54.2572,83.0637,23.2162,15.2414
Ca_12064,81.6893,52.9494,4.99891,11.9505
Ca_12065,8.89377,10.3839,37.8368,18.0831
Ca_12066,11.0499,9.05184,26.0787,29.0592
Ca_12067,5.96563,3.97676,20.1473,11.9929
Ca_12068,6.53526,0.602,106.228,151.492
Ca_12069,2.99363,3.70252,5.6843,6.84041
Ca_12070,27.121,45.851,17.8332,56.1206
Ca_12071,42.5018,15.9011,142.654,112.398
Ca_12072,28.5336,67.7444,2.80687,6.24554
Ca_12072,29.525,70.3393,2.59669,5.79287
Ca_12073,115.595,196.394,230.375,84.3069
Ca_12074,54.339,85.469,109.218,32.3251
Ca_12075,0.0,0.05013,0.0,0.0
Ca_12076,0.492705,1.08165,0.0117006,0.0244483
Ca_12077,6.29327,10.5316,11.6215,10.7498
Ca_12078,3.74152,3.02874,2.97083,1.83993
Ca_12079,10.0506,17.9462,12.487,20.4224
Ca_12080,32.7054,14.3839,32.6867,38.4994
Ca_12081,9.64815,9.03132,29.9703,23.516
Ca_12082,15.0098,11.6114,9.41061,8.33555
Ca_12083,1.58785,0.741717,28.4373,14.4755
Ca_12084,3.11059,4.26026,4.70546,5.39695
Ca_12085,2.01538,3.0424,1.73317,2.78138
Ca_12086,301.799,370.722,321.891,207.837
Ca_12087,22.0125,18.997,5.85732,8.24426
Ca_12088,3.43526,5.30632,6.96958,5.95314
Ca_12089,2.34476,5.39176,5.47118,3.57737
Ca_12090,22.4951,29.9128,26.6133,24.4278
Ca_12091,3.09381,3.89072,5.04106,13.1968
Ca_12092,34.9638,48.583,3.80296,33.8901
Ca_12093,14.8942,19.882,5.254,11.7909
Ca_12094,4.43916,85.0047,2.07326,0.917625
Ca_12095,1.16214,1.80407,3.3367,2.17701
Ca_12096,27.6331,23.9257,42.6442,170.201
Ca_12097,5.51242,3.74009,4.37449,6.36077
Ca_12098,1.98701,2.93969,3.4591,3.1997
Ca_12099,5.16372,2.37279,9.9786,5.75227
Ca_12100,2.35307,8.21972,1.29478,2.64481
Ca_12101,7.6118,9.30355,11.9343,6.42784
Ca_12102,9.98351,17.9103,9.14709,38.6201
Ca_12103,26.875,15.7166,9.56009,170.958
Ca_12104,0.0919705,0.15014,0.0,1.01553
Ca_12105,0.503476,0.345068,0.0632544,0.0662333
Ca_12106,23.195,16.9832,21.7341,14.2583
Ca_12107,10.188,8.62046,21.635,15.0217
Ca_12108,2.68591,6.62289,8.08033,0.839157
Ca_12109,14.4135,11.0374,10.4596,9.63006
Ca_12110,23.5338,22.1219,18.5229,37.8744
Ca_12111,6.17418,7.36765,3.20687,6.08231
Ca_12112,36.7934,41.0432,28.1142,45.723
Ca_12113,0.0,0.0,0.0,0.0
Ca_12114,21.9747,15.2156,16.6228,19.4553
Ca_12115,0.0,0.0,0.0,0.0
Ca_12116,0.0,0.0,0.176705,0.0
Ca_12117,2.10084,0.22939,1.16896,1.2232
Ca_12118,0.0,0.0,0.0,0.0
Ca_12119,13.5906,11.4001,12.6375,4.08531
Ca_12120,3.72451,3.87915,11.5172,5.6196
Ca_12121,0.462376,1.14884,0.0,0.0
Ca_12122,21.8726,20.6849,17.6753,38.5381
Ca_12123,8.61261,15.2997,0.393381,1.07651
Ca_12124,137.456,190.821,4.45506,3.07428
Ca_12125,20.9474,15.8706,15.09,11.4635
Ca_12126,7.82854,8.29275,7.59312,25.8303
Ca_12127,10.0101,13.3485,14.8263,8.58133
Ca_12128,0.110228,0.31321,10.7439,5.16735
Ca_12129,8.83703,6.6551,7.79381,6.60607
Ca_12130,0.0,0.0,0.376335,0.0
Ca_12131,33.8025,30.6801,30.2536,19.3591
Ca_12132,1.55587,4.63794,7.79045,3.54134
Ca_12133,5.07589,2.9591,6.7615,4.53041
Ca_12134,18.6072,33.3803,13.3506,18.8876
Ca_12135,11.3717,11.1161,9.83865,13.4631
Ca_12136,36.563,110.439,10.4245,7.2579
Ca_12137,29.3755,56.4269,5.29998,11.3918
Ca_12138,7.00804,25.2413,2.14416,1.16728
Ca_12139,133.837,136.36,167.618,57.3461
Ca_12140,2.34008,4.17627,0.0,0.0586944
Ca_12141,2.21613,1.58429,82.1989,52.0799
Ca_12142,36.4054,34.7547,105.577,102.859
Ca_12143,0.0,0.150896,0.141061,0.0
Ca_12144,0.0,0.0,0.0,0.0
Ca_12145,2.3268,3.57815,3.95237,1.94067
Ca_12146,0.55679,1.38748,0.285361,0.974826
Ca_12147,42.4049,53.2284,59.2396,40.9607
Ca_12148,0.0670543,0.0,0.202275,0.211334
Ca_12149,0.0,0.0,1.2383,1.04316
Ca_12150,18.0828,15.3743,28.0432,9.89982
Ca_12151,23.9894,33.6909,7.346,12.2758
Ca_12152,18.5324,19.7137,18.9372,18.5396
Ca_12153,1.47723,1.30468,0.483094,0.251796
Ca_12154,51.6022,40.3694,20.7429,27.1469
Ca_12155,2.91677,8.85435,0.621126,0.794247
Ca_12156,1.19816,1.16416,2.65659,5.42125
Ca_12157,3.34343,2.89131,2.195,5.19074
Ca_12158,65.6823,76.5406,35.4115,39.5247
Ca_12159,0.34067,0.234124,0.129341,0.135919
Ca_12160,10.4356,9.88623,9.81265,3.57391
Ca_12161,2.42913,4.07284,10.1879,9.51065
Ca_12162,0.0,0.0,0.0,0.0
Ca_12163,11.2861,9.12715,19.0771,15.985
Ca_12164,13.9696,22.5183,18.0752,24.0185
Ca_12165,0.512132,0.381197,0.0,0.247835
Ca_12166,5.96281,4.07293,0.306474,0.243324
Ca_12167,15.4391,25.0013,18.7385,15.5417
Ca_12168,18.8396,17.4628,10.6749,13.7882
Ca_12169,10.437,11.6719,9.61839,12.7237
Ca_12170,1.08582,1.07876,2.44058,1.75541
Ca_12171,0.0,0.0,0.0,0.0
Ca_12172,27.8163,27.6668,37.9914,29.5969
Ca_12173,1.96874,0.998073,0.0,0.0
Ca_12174,70.2531,51.3285,48.9123,40.7433
Ca_12175,8.14612,12.5353,1.34339,6.01785
Ca_12176,9.56017,12.9831,3.54146,1.58304
Ca_12177,15.6104,20.3416,18.6328,19.5648
Ca_12178,17.8234,22.8486,23.7993,31.1751
Ca_12179,7.85804,9.67765,9.91168,5.76391
Ca_12180,1.07257,1.95805,18.766,16.5767
Ca_12181,7.69887,30.8439,18.5223,34.7885
Ca_12182,0.345604,0.563373,2.09831,0.0682827
Ca_12183,12.2566,15.4568,22.8099,13.037
Ca_12184,0.59296,1.37552,0.900114,0.910898
Ca_12185,30.9202,35.901,0.772618,0.602584
Ca_12186,0.0,0.227358,0.0,0.0744894
Ca_12187,10.4377,13.8915,21.942,14.8871
Ca_12188,2.53808,15.3322,0.0,0.0
Ca_12189,16.5549,16.7388,25.8631,18.3508
Ca_12190,14.8336,27.8722,13.219,20.846
Ca_12191,14.8336,27.8722,13.219,20.846
Ca_12192,6.77745,4.10623,9.31819,18.2904
Ca_12193,268.466,259.567,26.189,46.867
Ca_12194,11.8432,15.124,26.3494,13.6233
Ca_12195,42.7909,33.1374,17.965,5.08378
Ca_12196,74.4623,83.0098,58.9159,55.8741
Ca_12196,106.08,117.266,83.4726,80.5255
Ca_12197,0.769661,1.12059,3.1989,0.494736
Ca_12198,0.0,0.082364,0.125417,5.70536
Ca_12199,0.0214561,0.0181633,0.28411,0.0725508
Ca_12200,0.0,0.0,0.0199695,0.0628266
Ca_12201,0.0,0.0787086,0.0,0.0
Ca_12202,14.6589,21.0419,25.2167,17.0718
Ca_12203,0.0,0.0681523,0.0313999,0.718158
Ca_12204,9.06862,8.76351,22.8067,39.5529
Ca_12205,26.5152,5.59056,0.0,0.0955865
Ca_12206,26.5152,5.59056,0.0,0.0955865
Ca_12207,2046.16,1029.53,77.5651,106.937
Ca_12208,19.5922,11.3559,236.382,143.071
Ca_12209,224.203,175.45,84.4334,129.173
Ca_12210,195.055,200.026,242.697,123.872
Ca_12211,5.13699,4.03164,32.1827,22.039
Ca_12212,8.62022,8.85926,7.45897,9.43653
Ca_12213,0.171652,0.279955,0.262369,0.413786
Ca_12214,16.4895,9.15926,12.6948,12.2798
Ca_12215,32.0606,23.1842,19.8126,29.8887
Ca_12216,10.5922,8.68971,20.6577,17.8959
Ca_12217,2.5125,2.6094,1.66572,1.20529
Ca_12218,0.453212,0.0,0.0,1.10403
Ca_12219,21.379,24.0709,23.1214,26.3531
Ca_12220,23.8527,63.3213,22.421,48.0788
Ca_12221,3.04728,4.83727,1.71956,4.05902
Ca_12222,13.6526,16.3493,5.2171,5.73039
Ca_12223,15.34,11.4245,11.1466,9.2087
Ca_12224,6.57272,4.22835,10.5159,7.17755
Ca_12225,0.598712,1.62534,1.8868,1.54278
Ca_12226,10.7335,14.5748,11.9648,18.1829
Ca_12227,0.0437598,0.0,0.0334986,0.017551
Ca_12228,1.33485,1.34971,0.525022,0.284967
Ca_12229,3.14956,7.60302,1.28475,8.38772
Ca_12230,1.34038,1.23616,0.777416,1.61115
Ca_12231,2.30438,2.96411,5.83108,7.99745
Ca_12232,0.160477,0.215806,208.93,404.351
Ca_12233,52.5639,14.8989,117.43,76.4149
Ca_12234,76.2542,98.4942,8.33006,38.5641
Ca_12235,5.12859,1.33417,9.83511,2.04041
Ca_12236,14.2487,11.008,11.0927,8.80547
Ca_12237,37.522,77.695,133.607,39.1101
Ca_12238,44.5706,41.5265,37.711,42.7279
Ca_12239,7.69765,11.8975,6.6886,23.6817
Ca_12240,13.3913,33.0455,31.5478,13.7842
Ca_12241,23.0285,18.2114,21.4502,25.6002
Ca_12242,149.92,143.728,134.37,89.0295
Ca_12243,0.0,0.0280689,0.0520868,0.027164
Ca_12244,0.0,0.0,0.0,0.0
Ca_12245,26.1106,14.1568,6.19954,8.36589
Ca_12246,13.7716,5.95339,2.82666,4.64014
Ca_12247,36.6332,52.0047,102.868,17.086
Ca_12248,15.127,28.8631,19.7568,19.678
Ca_12249,1.40387,3.7224,42.7519,17.9924
Ca_12250,25.7512,21.082,1.56534,2.64152
Ca_12251,3.45187,6.72531,3.47803,2.41622
Ca_12252,6.86562,5.13675,17.7174,10.5361
Ca_12253,13.4101,14.7542,6.35326,4.88852
Ca_12254,21.3912,20.5325,21.7618,28.3146
Ca_12255,30.5775,20.7269,17.8795,19.3377
Ca_12256,0.720943,1.40569,0.198165,0.300314
Ca_12257,16.088,36.7697,33.8332,20.202
Ca_12258,10.6145,8.95393,10.7166,2.34876
Ca_12259,12.8052,14.5877,6.55527,9.27073
Ca_12260,7.18597,9.78858,10.0437,10.9835
Ca_12261,0.0839855,10.8286,0.126414,0.197126
Ca_12262,36.6013,80.5254,12.2228,32.865
Ca_12263,0.041196,0.123165,2.46265,1.26503
Ca_12264,13.3712,28.5898,3.36219,12.5109
Ca_12265,59.7515,53.0048,43.2076,49.9061
Ca_12266,8.29743,23.5846,6.90984,4.08496
Ca_12267,63.9917,72.6941,49.5917,73.1355
Ca_12268,48.2694,51.5117,28.5293,38.9382
Ca_12269,0.0451633,0.0184271,0.0510768,0.0886151
Ca_12270,0.737719,0.364587,1.32903,0.336565
Ca_12271,0.792354,0.870119,58.2267,67.0848
Ca_12272,2.25377,0.694021,241.142,211.965
Ca_12273,11.0747,13.9565,5.92552,10.4799
Ca_12274,88.6647,67.5232,31.8707,53.9426
Ca_12275,3.61114,2.99824,12.8233,8.38238
Ca_12276,9.23655,4.66925,45.9318,22.9139
Ca_12277,0.0,0.0,0.0384092,0.0403371
Ca_12278,2.00876,1.21872,12.221,8.8562
Ca_12279,4.05895,4.88231,9.60286,4.54486
Ca_12280,0.0,0.0,0.0,0.0
Ca_12281,36.9107,43.7203,66.3997,40.6453
Ca_12282,27.0436,30.6792,16.4756,30.2036
Ca_12283,10.3855,12.1706,26.6038,2.95911
Ca_12284,91.9344,110.726,100.311,131.593
Ca_12285,14.8389,20.1885,19.8199,55.6775
Ca_12286,21.5854,21.6227,15.7598,17.5005
Ca_12287,0.0782126,0.435546,0.656686,1.19797
Ca_12288,0.0,0.131052,0.0,0.127623
Ca_12289,3.89085,1.30073,14.3506,11.4502
Ca_12290,245.561,278.273,280.819,184.838
Ca_12291,29.8439,17.3991,3.84859,7.95951
Ca_12292,98.757,121.647,146.153,43.488
Ca_12293,308.951,169.102,103.981,109.882
Ca_12294,23.2418,21.5966,13.0319,10.7625
Ca_12295,0.0,0.130172,0.0,0.051077
Ca_12296,20.8491,17.1357,13.6467,17.0938
Ca_12297,0.0,0.0,0.0,0.0
Ca_12298,4.98107,0.245477,1.02803,1.13908
Ca_12299,0.0505469,0.0,1.35127,0.767372
Ca_12300,25.76,26.5046,26.7746,22.8781
Ca_12301,12.839,14.6808,90.4609,69.7738
Ca_12302,12.839,14.6808,90.4609,69.7738
Ca_12303,26.24,24.2207,10.8169,36.7545
Ca_12304,5.62455,3.60921,14.8731,12.8419
Ca_12305,63.9082,45.5451,75.2204,66.2784
Ca_12306,63.9082,45.5451,75.2204,66.2784
Ca_12307,40.4524,27.5559,17.0557,24.3873
Ca_12308,14.133,14.7661,15.6754,18.1777
Ca_12309,25.8051,26.7169,26.6139,26.7937
Ca_12310,1.41377,1.24727,0.983996,2.48959
Ca_12311,32.2516,12.6797,15.4198,22.3094
Ca_12312,3.17352,3.56508,1.21258,1.96332
Ca_12312,11.0281,12.6527,6.24948,7.68801
Ca_12313,8.22375,76.6418,20.0698,26.2186
Ca_12314,34.6236,38.373,50.8278,19.889
Ca_12315,4.24724,3.61458,44.5517,30.8136
Ca_12316,3.57578,3.33123,42.188,32.4192
Ca_12317,30.1845,29.4906,12.807,23.6606
Ca_12318,30.1845,29.4906,12.807,23.6606
Ca_12319,6.81416,1.07147,1116.95,1181.49
Ca_12320,0.890275,1.15973,1.41659,1.46283
Ca_12321,0.0,0.0,0.0,0.0
Ca_12322,2.98087,3.50969,7.77724,4.35614
Ca_12323,0.0427028,0.0357459,0.0659748,0.0
Ca_12324,12.9783,5.26436,3.02565,1.07418
Ca_12325,80.5263,9.06322,4.35546,2.80365
Ca_12326,7.48047,4.18415,0.477832,0.0498781
Ca_12327,0.0,0.0,0.0,0.0
Ca_12328,52.3524,52.8874,33.967,34.6951
Ca_12329,32.017,33.6332,33.7576,24.3724
Ca_12330,4.53539,8.30284,0.356534,0.0795951
Ca_12331,6.25166,7.83908,10.8649,11.529
Ca_12332,0.0,0.0,0.0,0.0
Ca_12333,0.0696725,0.0,1.73656,0.762189
Ca_12334,18.809,11.4692,40.6818,25.3215
Ca_12335,10.6903,18.8677,0.0399358,0.167076
Ca_12336,27.5337,71.8804,111.383,50.2676
Ca_12337,6.51315,13.5348,13.8194,15.7966
Ca_12338,35.0224,40.7186,25.7268,23.7052
Ca_12339,6.18721,6.51147,4.2782,3.48385
Ca_12340,13.9054,2.26345,21.4481,5.26837
Ca_12341,5.11747,4.42686,6.15258,3.796
Ca_12342,69.2272,68.3682,29.3921,37.4246
Ca_12343,0.471308,1.76509,0.483568,0.492561
Ca_12344,0.065608,0.0540455,0.0126851,0.0264392
Ca_12345,0.168737,0.195926,0.107344,0.30124
Ca_12346,0.0,0.191461,2.20146,5.76653
Ca_12347,25.9753,13.9069,15.0578,13.9289
Ca_12348,27.1869,26.4017,75.4417,48.3292
Ca_12349,0.0,0.0,0.0,0.0
Ca_12350,22.2393,12.8656,37.7175,23.1699
Ca_12351,14.7141,16.066,13.5883,12.0506
Ca_12352,0.0,0.0,0.0,0.0
Ca_12353,12.4103,6.45822,7.03298,7.11248
Ca_12354,1.11589,1.20396,2.74158,1.79687
Ca_12355,1.11589,1.20396,2.74158,1.79687
Ca_12356,17.0344,22.9254,36.2448,27.9269
Ca_12357,0.0,0.0,0.0,0.0
Ca_12358,0.0,0.384862,0.0,0.0
Ca_12359,1.19882,4.04007,0.994932,0.582041
Ca_12360,0.0,0.0,0.0,0.0
Ca_12361,219.891,285.22,111.9,136.752
Ca_12362,8.22243,7.0912,4.96004,8.42114
Ca_12363,9.27813,8.5259,0.513389,0.878236
Ca_12364,0.169362,0.352499,9.3475,8.11349
Ca_12365,32.0321,22.0366,21.6049,34.6319
Ca_12366,11.0051,15.7621,14.1518,51.045
Ca_12367,22.1126,27.3501,15.436,24.4506
Ca_12368,0.0,0.0827324,1.09093,0.375934
Ca_12369,6.2452,5.76291,12.0411,140.302
Ca_12370,4.19951,4.86397,16.1925,61.6379
Ca_12371,0.0362106,0.208245,0.195825,0.0881157
Ca_12372,1.01925,0.763963,12.6431,4.83591
Ca_12372,1.21149,2.6667,4.28825,1.30813
Ca_12373,2.04579,1.60376,56.8926,17.6563
Ca_12374,5.61386,12.6918,0.747024,0.811045
Ca_12375,23.61,24.4044,3.96069,1.59473
Ca_12376,0.34426,1.20443,0.0,0.0
Ca_12377,3.47599,2.15615,0.0,0.0317014
Ca_12378,2.09923,3.00686,3.53354,8.72937
Ca_12379,13.0256,8.74899,13.5596,29.277
Ca_12380,18.396,20.8008,42.9415,27.1727
Ca_12381,18.396,20.8008,42.9415,27.1727
Ca_12382,41.5823,38.6028,5.99878,21.5181
Ca_12383,43.6289,59.3511,23.192,63.2464
Ca_12384,0.0,0.0,0.0,0.0
Ca_12385,59.0992,54.588,28.5168,40.4843
Ca_12386,34.5229,26.6021,30.3846,23.6112
Ca_12387,70.3444,71.3069,62.1586,29.5443
Ca_12388,0.0,0.0,0.0,0.0
Ca_12389,4.92765,2.53079,9.43441,5.17366
Ca_12390,29.7055,12.4117,25.4316,21.7597
Ca_12391,52.0298,57.6774,30.7911,42.952
Ca_12392,52.0298,57.6774,30.7911,42.952
Ca_12393,9.51932,8.36147,6.40791,7.78545
Ca_12394,3.8623,0.94672,44.6929,29.2115
Ca_12395,1.17604,0.713955,10.8828,1.39406
Ca_12396,8.7237,258.85,29.3028,23.1059
Ca_12397,2.99062,3.33024,30.8478,21.6903
Ca_12398,22.3056,13.0623,14.2449,23.0516
Ca_12399,0.0,0.0,0.0,0.0
Ca_12400,7.34664,17.3972,0.0321579,0.0753077
Ca_12401,9.50732,15.8876,30.5209,19.0294
Ca_12402,3.84053,2.88989,4.34247,2.41687
Ca_12403,851.432,412.466,160.673,422.259
Ca_12404,1.38006,15.3855,2.17817,19.4949
Ca_12405,29.1067,34.8479,18.6807,54.9378
Ca_12406,24.4577,27.0265,7.41062,10.1098
Ca_12407,1.21389,0.830852,2.61848,3.86506
Ca_12408,23.1244,29.7828,9.57278,11.9085
Ca_12409,0.890255,3.04523,3.76467,14.4335
Ca_12410,29.2463,24.0453,32.2598,20.6675
Ca_12411,12.7561,5.92138,13.3509,18.4003
Ca_12411,21.3198,12.2834,17.9177,22.7066
Ca_12412,0.069006,0.577169,16.1315,3.67407
Ca_12413,2.70111,0.0,0.146847,0.462562
Ca_12414,9.53821,8.83506,5.57,7.50391
Ca_12415,5.662,3.90433,0.0384664,0.321928
Ca_12416,88.1506,66.2216,0.997026,0.0928331
Ca_12417,0.259667,0.287088,3.36741,8.84919
Ca_12418,12.5625,6.08912,13.4827,6.91671
Ca_12419,0.766951,0.314565,0.148039,0.0
Ca_12420,3.40967,2.73827,5.62723,4.74372
Ca_12421,3.01226,2.89783,108.784,125.6
Ca_12422,24.9599,21.2437,14.8408,19.055
Ca_12423,24.9599,21.2437,14.8408,19.055
Ca_12424,21.8031,20.7414,16.0895,15.3454
Ca_12425,1.32357,1.45454,1.78306,2.5131
Ca_12426,6.27146,9.4574,14.4126,9.32541
Ca_12427,56.3972,107.69,1.67842,0.815332
Ca_12428,0.0,0.0,0.0,0.0313712
Ca_12429,3.98039,2.78635,73.7756,33.4695
Ca_12430,21.1916,33.2961,24.4824,24.0222
Ca_12431,6.25256,5.59674,918.041,741.555
Ca_12432,0.726528,13.6722,0.029512,8.69682
Ca_12433,0.152983,0.53744,0.0296087,0.435724
Ca_12434,8.51912,23.1516,25.0694,11.7165
Ca_12435,9.88408,13.2819,2.92786,3.35285
Ca_12436,6.70317,9.46848,15.1181,19.1802
Ca_12437,13.3298,18.1169,26.6818,17.4489
Ca_12438,0.0,0.0,0.107061,0.111877
Ca_12439,0.0,0.0,0.0,0.0
Ca_12440,0.232079,0.0,0.176125,0.0
Ca_12441,17.6247,14.8823,7.00098,8.36557
Ca_12442,4.82968,3.05568,1.85879,2.52179
Ca_12443,41.8745,79.7066,65.8545,12.6897
Ca_12444,138.955,255.437,180.138,577.381
Ca_12445,105.093,104.245,52.0582,104.186
Ca_12446,105.093,104.245,52.0582,104.186
Ca_12447,3.61873,5.84387,0.0,0.0
Ca_12448,157.783,71.6408,52.4415,54.6202
Ca_12449,44.0972,26.4928,22.8676,19.9242
Ca_12450,44.0972,26.4928,22.8676,19.9242
Ca_12451,0.0,0.0,0.0,0.0
Ca_12452,0.0,0.0362398,0.235878,0.105893
Ca_12453,27.5743,33.8554,22.2034,18.1832
Ca_12454,406.02,64.1219,1.68541,1.04442
Ca_12455,129.053,59.3229,0.25681,0.329279
Ca_12456,0.215587,0.204926,32.9999,17.3286
Ca_12457,4.69569,7.15409,3.15978,4.39566
Ca_12458,4.26452,2.74952,17.0427,7.79857
Ca_12459,11.4388,10.9547,14.4733,14.0245
Ca_12460,2.7466,2.57978,3.74111,2.55038
