test_id,gene,FPKM-DS-C,FPKM-DS-D,FPKM-DT-C,FPKM-DT-D
XLOC_025318,Ca_15558,0.045021,0.0861603,0.083024,0.103669
XLOC_024555,Ca_15559,36.9708,26.2532,35.9794,41.4645
XLOC_025319,Ca_15560,0.0,0.0,0.0,0.0
XLOC_025320,Ca_15561,9.6195,13.9623,14.6928,11.0102
XLOC_024556,Ca_15562,42.1056,49.8617,47.1461,41.0913
XLOC_024556,Ca_15563,42.1056,49.8617,47.1461,41.0913
XLOC_024557,Ca_15564,54.7334,43.3469,49.7457,61.9117
XLOC_025321,Ca_15565,0.0,0.0,0.0,0.0
XLOC_013232,Ca_15566,0.0,0.0,0.0,0.0
XLOC_014870,Ca_15567,9.27458,18.0978,18.2591,17.1702
XLOC_013233,Ca_15568,0.0,0.0,0.0,0.0
XLOC_014871,Ca_15569,0.0,0.0,0.0,0.0
XLOC_013234,Ca_15570,18.1202,13.9413,16.2669,15.8226
XLOC_014872,Ca_15571,14.0187,13.589,15.1531,16.6625
XLOC_013235,Ca_15572,0.0,0.0,0.0,0.104511
XLOC_013236,Ca_15573,63.2322,51.2339,53.5969,60.3947
XLOC_014873,Ca_15574,46.155,50.6087,55.6089,51.3821
XLOC_014874,Ca_15575,8.13469,7.4304,6.82705,4.49788
XLOC_014875,Ca_15576,43.1872,44.4367,30.7493,46.6011
XLOC_014876,Ca_15577,26.4286,15.8401,22.4932,21.8356
XLOC_014877,Ca_15578,0.110786,0.787916,0.279029,0.703279
XLOC_013237,Ca_15579,14.637,14.6314,16.8799,18.3634
XLOC_014878,Ca_15580,33.0521,27.6599,26.8166,30.9092
XLOC_013238,Ca_15581,19.5517,22.9704,22.1253,25.8689
XLOC_013239,Ca_15582,0.0621289,0.112899,0.0,0.0690292
XLOC_014879,Ca_15583,77.3915,48.4174,66.4176,75.5708
XLOC_013240,Ca_15584,4.64929,4.0839,7.47274,8.30108
XLOC_014880,Ca_15585,10.0715,6.86391,10.3641,11.2278
XLOC_013241,Ca_15586,14.0162,18.6344,22.5119,9.9926
XLOC_014881,Ca_15586,25.302,18.0949,22.6962,11.3585
XLOC_014882,Ca_15587,6.56784,8.43211,11.582,8.93643
XLOC_014882,Ca_15588,6.56784,8.43211,11.582,8.93643
XLOC_013242,Ca_15589,0.0,0.0139382,0.0372416,0.0429587
XLOC_014883,Ca_15590,0.0396124,0.0,0.0440792,0.0
XLOC_013243,Ca_15591,0.0,0.0,0.0,0.0
XLOC_013244,Ca_15592,0.289799,0.260526,0.460698,0.458902
XLOC_014882,Ca_15593,6.56784,8.43211,11.582,8.93643
XLOC_013245,Ca_15594,67.7655,99.4254,48.2875,48.7297
XLOC_014884,Ca_15595,20.6618,22.269,39.646,21.368
XLOC_014885,Ca_15596,732.936,364.983,423.569,486.592
XLOC_014885,Ca_15597,732.936,364.983,423.569,486.592
XLOC_014885,Ca_15598,732.936,364.983,423.569,486.592
XLOC_013246,Ca_15599,15.9471,13.3588,17.7573,19.3938
XLOC_014886,Ca_15600,15.478,10.1394,9.08964,8.93132
XLOC_014887,Ca_15601,16.5747,17.7792,19.3788,27.4538
XLOC_013247,Ca_15602,9.06035,13.0374,9.13731,21.602
XLOC_013248,Ca_15603,3.04121,5.38404,7.36442,7.36377
XLOC_014888,Ca_15604,10.1474,14.7549,11.1318,16.6921
XLOC_014889,Ca_15605,0.367383,2.05969,1.57209,2.31968
XLOC_013249,Ca_15606,20.2516,24.3296,25.4311,28.5194
XLOC_013250,Ca_15607,2.9231,3.66238,2.73718,3.48424
XLOC_013251,Ca_15608,8.82906,15.2461,7.04539,14.017
XLOC_014890,Ca_15609,4.90831,3.42069,3.26198,4.59654
XLOC_013252,Ca_15610,66.4061,73.4314,56.4311,97.0559
XLOC_014891,Ca_15611,0.504266,1.59554,0.867565,1.66333
XLOC_013253,Ca_15612,20.6855,23.6371,20.0122,26.4298
XLOC_013254,Ca_15613,0.403447,0.776372,1.50642,2.28194
XLOC_013255,Ca_15614,0.0,0.0,0.0,0.0
XLOC_013256,Ca_15615,0.0,0.0,0.0,0.0
XLOC_014892,Ca_15616,5.83179,6.27887,4.42265,4.74665
XLOC_013257,Ca_15617,18.1613,21.3744,22.5931,26.2917
XLOC_014893,Ca_15618,1.28389,1.16885,2.28907,1.95338
XLOC_013258,Ca_15619,106.506,88.4393,72.928,94.437
XLOC_013259,Ca_15620,10.5266,19.6365,21.0681,16.5383
XLOC_013260,Ca_15621,101.662,95.9605,83.0641,82.0753
XLOC_013261,Ca_15622,0.193309,0.240052,0.124852,0.327675
XLOC_014894,Ca_15623,68.7212,45.7382,27.1078,48.7882
XLOC_013262,Ca_15624,0.426493,1.48407,1.2054,1.08683
XLOC_014895,Ca_15625,3.46538,0.828342,3.74833,3.74812
XLOC_013263,Ca_15626,73.9058,54.2663,44.8027,38.0486
XLOC_013264,Ca_15627,23.3572,31.5092,32.4615,34.0395
XLOC_014896,Ca_15628,0.0,0.0,0.0,0.0
XLOC_014897,Ca_15629,375.514,263.534,270.846,318.398
XLOC_014898,Ca_15630,0.0,0.0,0.0,0.0
XLOC_014899,Ca_15631,0.0,0.0,0.0,0.0
XLOC_004334,Ca_15632,0.0,0.0,0.0,0.0
XLOC_004335,Ca_15633,0.0,0.0485859,0.0,0.0
XLOC_005466,Ca_15634,1.70461,1.80152,1.6789,1.63228
XLOC_005467,Ca_15635,4.47805,9.46072,5.66411,6.63692
XLOC_004336,Ca_15636,11.8425,17.9746,18.756,17.3479
XLOC_005468,Ca_15637,0.0,0.0,0.0,0.0614573
XLOC_005469,Ca_15638,34.0982,33.421,43.3545,97.7
XLOC_005470,Ca_15639,43.8844,32.2127,37.8402,25.6419
XLOC_004337,Ca_15640,0.0,0.0,0.0,0.0
XLOC_004338,Ca_15641,112.333,51.5012,83.5136,22.6573
XLOC_005471,Ca_15642,14.1524,8.26472,16.0303,9.98659
XLOC_004339,Ca_15643,0.768442,1.20269,0.53508,0.998035
XLOC_005472,Ca_15644,89.9245,65.3021,72.4936,84.5385
XLOC_005473,Ca_15645,296.371,162.938,205.303,169.378
XLOC_005474,Ca_15646,1.16177,0.655245,0.477624,0.617846
XLOC_005475,Ca_15647,0.0,0.0,0.0,0.0
XLOC_004340,Ca_15648,2.73799,1.87237,2.87723,3.29928
XLOC_005476,Ca_15649,20.7108,13.1124,15.2508,14.934
XLOC_004341,Ca_15650,4.92938,6.62131,4.61488,6.81361
XLOC_005477,Ca_15651,11.3699,16.1011,21.825,20.0283
XLOC_005478,Ca_15652,14.5082,17.872,21.0515,22.3494
XLOC_005478,Ca_15653,14.5082,17.872,21.0515,22.3494
XLOC_005479,Ca_15654,4.28042,2.32196,4.49371,9.62442
XLOC_005480,Ca_15655,58.0682,44.4087,52.3686,53.7148
XLOC_005481,Ca_15656,0.0,0.0,0.0,0.0
XLOC_005482,Ca_15657,11.844,9.06572,12.0917,15.4404
XLOC_005483,Ca_15658,7.55332,2.11857,8.20151,1.88203
XLOC_005484,Ca_15659,1.13083,1.90225,1.77449,1.96803
XLOC_005485,Ca_15660,2088.63,827.638,1100.67,1133.05
XLOC_004342,Ca_15661,0.0,0.0,0.0,0.0
XLOC_004343,Ca_15662,0.0,0.0,0.0,0.0
XLOC_004344,Ca_15663,0.0,0.0,0.0,0.0
XLOC_004345,Ca_15664,0.0,0.0,0.0,0.699488
XLOC_005486,Ca_15665,0.0,0.0,0.0,0.0
XLOC_004349,Ca_15666,0.226531,0.957025,1.10427,0.922053
XLOC_005489,Ca_15667,16.0082,18.8553,27.2414,19.0172
XLOC_005490,Ca_15668,0.0,0.0,0.0,0.0
XLOC_004350,Ca_15669,2.49881,0.0,0.0,0.0
XLOC_005491,Ca_15670,14.0708,9.3505,13.9345,12.9307
XLOC_005492,Ca_15671,65.2509,44.9464,59.1805,46.4009
XLOC_005493,Ca_15672,490.225,431.728,338.399,405.551
XLOC_005494,Ca_15673,23.7091,20.5132,26.9459,21.0062
XLOC_005495,Ca_15674,3.73191,7.17103,7.01817,5.94053
XLOC_004351,Ca_15675,0.0,0.0,0.0,0.0
XLOC_005496,Ca_15676,6.50444,8.77118,10.4681,8.65023
XLOC_005497,Ca_15677,6.36471,6.74653,7.77014,4.29362
XLOC_005498,Ca_15678,2813.78,1820.3,1892.82,2124.76
XLOC_005499,Ca_15679,51.7008,64.4148,46.9172,49.3602
XLOC_005500,Ca_15680,0.0,0.0,0.0,0.0
XLOC_005501,Ca_15681,6.82558,10.767,9.98828,11.2462
XLOC_005502,Ca_15682,4.29692,10.4481,10.2022,9.28184
XLOC_005503,Ca_15683,3.03164,1.4997,12.4164,1.41356
XLOC_005504,Ca_15684,646.308,526.658,500.762,658.264
XLOC_004352,Ca_15685,5.52216,3.79064,7.8075,7.35621
XLOC_004353,Ca_15686,0.0,0.0,0.0,0.0
XLOC_005505,Ca_15687,55.2929,17.095,121.253,15.1121
XLOC_004354,Ca_15688,6.83195,4.08301,13.2063,10.986
XLOC_005506,Ca_15689,0.0,0.0,0.0,0.0
XLOC_005507,Ca_15690,103.072,51.4568,91.7883,83.3646
XLOC_004355,Ca_15691,352.186,209.762,206.79,188.838
XLOC_004356,Ca_15692,0.0,0.0,0.0,0.0
XLOC_004357,Ca_15693,0.0,0.0,0.0,0.0
XLOC_005508,Ca_15694,4.09846,7.05238,7.23109,6.48093
XLOC_005509,Ca_15695,0.162449,0.0,0.0872052,0.0
XLOC_005510,Ca_15696,0.0,0.0,0.0,0.0
XLOC_023496,Ca_15697,0.0,0.0,0.0,0.0
XLOC_021874,Ca_15698,0.0802845,0.273862,1.40937,0.592134
XLOC_023497,Ca_15699,6.15981,0.864639,8.03594,2.95466
XLOC_023498,Ca_15700,1.85742,3.10596,3.34121,2.74414
XLOC_023499,Ca_15701,21.2252,22.7952,22.5257,21.2206
XLOC_023500,Ca_15702,27.0963,20.2109,26.8061,33.5545
XLOC_023501,Ca_15703,0.354593,0.552502,0.484514,0.42949
XLOC_021877,Ca_15704,6.06756,8.69031,9.64458,9.01227
XLOC_021878,Ca_15705,0.0,0.0,0.0,0.0
XLOC_021879,Ca_15706,3.78603,3.62706,3.10326,3.60069
XLOC_021880,Ca_15707,14.0371,15.8358,20.7816,20.4873
XLOC_021881,Ca_15708,12.4575,14.5244,14.7603,14.1458
XLOC_023502,Ca_15709,0.0,1.10722,0.659034,0.753099
XLOC_021882,Ca_15710,2.9471,3.31283,5.1463,5.19014
XLOC_023503,Ca_15711,3.17006,6.875,3.982,5.26366
XLOC_023504,Ca_15712,5.91579,5.05087,7.53589,4.74002
XLOC_021883,Ca_15713,12.7974,10.9175,14.6783,13.0216
XLOC_021884,Ca_15714,6.87188,4.25054,5.08439,4.95145
XLOC_023505,Ca_15714,29.1598,33.414,24.2241,40.8045
XLOC_021885,Ca_15715,16.3977,22.6762,31.4701,25.3353
XLOC_023506,Ca_15716,0.0,0.0,0.0,0.0
XLOC_023507,Ca_15717,0.0,0.0,0.0,0.0
XLOC_023508,Ca_15718,0.0,0.0,0.0,0.0
XLOC_023509,Ca_15719,0.0,0.0,0.144203,0.0
XLOC_021886,Ca_15720,7.6152,9.46861,7.16256,7.69959
XLOC_021887,Ca_15721,0.0,0.0,0.0,0.0
XLOC_021888,Ca_15722,0.0,0.0,0.0,0.0
XLOC_023510,Ca_15723,0.236371,0.509626,0.483466,0.39099
XLOC_023511,Ca_15724,0.0,0.0,0.0,0.0
XLOC_021889,Ca_15725,12.9647,18.3251,15.4821,16.3177
XLOC_021890,Ca_15726,0.0,0.0,0.0,0.237487
XLOC_023512,Ca_15727,4.82374,6.54792,9.82419,5.58879
XLOC_023513,Ca_15728,8.94792,11.9866,10.5752,9.25289
XLOC_023514,Ca_15729,5.31857,6.39084,6.8956,6.5165
XLOC_021891,Ca_15729,3.21379,1.58405,1.29867,1.21064
XLOC_021892,Ca_15730,0.0,1.21464,0.0,0.0
XLOC_023514,Ca_15731,5.31857,6.39084,6.8956,6.5165
XLOC_021893,Ca_15732,0.0,0.0,1.80802,0.427377
XLOC_021895,Ca_15733,4.02332,6.88268,6.02067,7.58399
XLOC_021896,Ca_15734,0.0,0.0,0.0,0.0
XLOC_021897,Ca_15735,2.28777,2.16573,2.32047,2.63288
XLOC_023515,Ca_15736,0.0,0.0,0.0,0.0
XLOC_023516,Ca_15737,0.0,0.0,0.0,0.0
XLOC_021898,Ca_15738,8.98251,7.37932,8.09526,8.97666
XLOC_021899,Ca_15739,0.0,0.0,0.0,0.0
XLOC_021900,Ca_15740,3789.19,3080.54,2248.9,2733.63
XLOC_021901,Ca_15741,1734.59,1693.24,1091.06,2053.41
XLOC_023517,Ca_15742,8403.1,9443.62,4229.69,8393.37
XLOC_023518,Ca_15743,0.0,0.0,0.0,0.0
XLOC_023519,Ca_15744,0.0,0.0,0.0,0.0
XLOC_023520,Ca_15745,56.8393,46.8241,39.621,36.6857
XLOC_023521,Ca_15746,0.0757525,0.152389,0.316922,0.102468
XLOC_023523,Ca_15747,308.766,375.065,102.849,340.301
XLOC_021902,Ca_15748,0.0,0.218385,0.0,0.0
XLOC_021903,Ca_15749,0.0,0.0,0.0,0.0
XLOC_023524,Ca_15750,0.0,0.0,0.0,0.0
XLOC_023525,Ca_15751,318.032,222.519,314.165,308.036
XLOC_023526,Ca_15752,0.0,0.0,0.0,0.0
XLOC_023527,Ca_15753,0.0,0.0,0.0,0.0
XLOC_023528,Ca_15754,0.0,0.0,0.0,0.0
XLOC_021904,Ca_15755,0.0,0.0,0.0,1.12417
XLOC_021905,Ca_15756,5.04326,7.27129,8.50739,5.46903
XLOC_023529,Ca_15757,15.7728,17.8902,25.3498,27.2514
XLOC_023530,Ca_15758,0.0,0.0,0.0,0.0
XLOC_021906,Ca_15759,0.0,0.0,0.0,0.0
XLOC_023531,Ca_15760,0.247585,0.0890005,0.154615,0.148606
XLOC_023532,Ca_15761,0.0,0.0,0.0,0.0
XLOC_017597,Ca_15762,12.9423,24.7399,15.7508,26.7662
XLOC_019531,Ca_15763,52.2122,61.1944,59.1284,69.056
XLOC_017596,Ca_15764,0.0,0.0,0.0,0.0
XLOC_017595,Ca_15765,227.122,213.009,254.257,285.852
XLOC_019530,Ca_15766,0.29191,0.120489,0.0,0.0
XLOC_017594,Ca_15767,217.371,170.477,158.067,232.574
XLOC_019529,Ca_15768,19.0109,21.3615,17.7451,16.4334
XLOC_017593,Ca_15769,24.3094,22.9418,16.0756,27.7208
XLOC_017593,Ca_15770,24.3094,22.9418,16.0756,27.7208
XLOC_017593,Ca_15771,24.3094,22.9418,16.0756,27.7208
XLOC_017593,Ca_15772,24.3094,22.9418,16.0756,27.7208
XLOC_019528,Ca_15773,0.0,0.0,0.0,0.0
XLOC_019527,Ca_15774,0.0,0.0,0.0,0.0
XLOC_019525,Ca_15775,4.87811,6.48833,8.87508,7.81352
XLOC_017592,Ca_15776,0.0407572,0.191434,0.276245,0.233419
XLOC_019524,Ca_15776,33.2703,32.4208,35.2992,45.1128
XLOC_019523,Ca_15777,81.6532,6.09814,122.262,10.2176
XLOC_017590,Ca_15778,1.36005,2.27781,2.23152,2.90062
XLOC_019522,Ca_15779,0.0,0.0,0.0,0.0
XLOC_019521,Ca_15780,0.0,0.0,0.0,0.0
XLOC_017589,Ca_15781,70.8254,117.879,122.282,141.299
XLOC_019520,Ca_15782,0.0,0.0,0.0,0.0
XLOC_017588,Ca_15783,6.30696,2.77874,8.99961,4.02347
XLOC_019519,Ca_15784,0.0,0.0,0.0,0.0
XLOC_019518,Ca_15785,0.0,0.0,0.0,0.0
XLOC_019517,Ca_15786,27.5759,5.52884,66.1484,3.27547
XLOC_019516,Ca_15787,0.0395169,0.0,0.0,0.0
XLOC_019515,Ca_15788,12.509,13.1464,9.81211,16.3521
XLOC_019514,Ca_15789,0.0,0.0,0.0,0.366632
XLOC_019513,Ca_15790,0.0,0.0,0.0,0.0
XLOC_017586,Ca_15791,0.0,0.0,0.0,0.0
XLOC_019512,Ca_15792,0.895911,1.02801,3.03142,3.27047
XLOC_019511,Ca_15793,84.7932,59.2696,58.6835,54.2512
XLOC_019510,Ca_15794,0.0,0.0,0.0,0.0
XLOC_019509,Ca_15795,0.0,0.0,0.0,0.0
XLOC_019508,Ca_15796,14.3272,13.9025,13.8805,15.0145
XLOC_019507,Ca_15797,40.2031,45.7682,43.9546,49.953
XLOC_017585,Ca_15798,0.0,0.0,0.0,0.0
XLOC_017584,Ca_15799,0.0,0.0,0.0,0.0
XLOC_017583,Ca_15800,0.0523069,0.234387,0.231741,0.271005
XLOC_017582,Ca_15801,0.0,0.0,0.0,0.0
XLOC_017581,Ca_15802,4.97279,4.74699,5.63923,5.36262
XLOC_017580,Ca_15803,16.3555,16.1875,23.8679,7.33236
XLOC_019506,Ca_15804,2.90756,4.02975,3.10194,3.13332
XLOC_017578,Ca_15805,0.0,0.0,0.0,0.0838031
XLOC_017577,Ca_15806,2.28941,3.40773,3.93798,2.97792
XLOC_017576,Ca_15807,2.5047,3.42469,2.94417,2.82396
XLOC_017575,Ca_15808,57.6659,44.8113,63.8258,42.3526
XLOC_017574,Ca_15809,0.0,0.0,0.0,0.0
XLOC_019504,Ca_15810,0.0,0.0,0.0,0.0
XLOC_019503,Ca_15811,20.8282,22.3904,20.062,21.7729
XLOC_017573,Ca_15812,50.5956,51.2434,60.4431,62.4854
XLOC_017573,Ca_15813,50.5956,51.2434,60.4431,62.4854
XLOC_017572,Ca_15814,60.4857,28.6719,20.6222,17.4745
XLOC_017571,Ca_15815,0.0,0.0,0.0,0.0
XLOC_017570,Ca_15816,0.0,0.0,0.0,0.0
XLOC_019501,Ca_15817,650.783,535.46,472.284,546.688
XLOC_019500,Ca_15818,23.3047,19.7631,17.2193,21.4545
XLOC_019499,Ca_15819,10.012,17.1038,16.8494,13.3085
XLOC_017569,Ca_15820,9.85425,12.2836,15.3039,12.2336
XLOC_019497,Ca_15821,13.6361,13.4001,12.965,15.7514
XLOC_019496,Ca_15822,0.0,0.0,0.0,0.0
XLOC_019495,Ca_15823,0.0,0.0,0.0,0.0
XLOC_019494,Ca_15824,23.6268,17.2328,15.2963,17.0542
XLOC_017568,Ca_15825,8.85838,6.11666,9.21976,6.39364
XLOC_022763,Ca_15826,1.29048,1.368,0.841466,1.97347
XLOC_021214,Ca_15827,5.00467,6.52586,8.53666,7.91222
XLOC_021213,Ca_15828,0.0,0.0,0.0,0.0
XLOC_021212,Ca_15829,0.0,0.0,0.0,0.0
XLOC_022762,Ca_15830,0.0,0.0,0.0,0.0
XLOC_021211,Ca_15831,3.95788,3.89036,3.97568,3.90524
XLOC_021210,Ca_15831,3.67258,5.1317,7.03486,6.0611
XLOC_022761,Ca_15832,0.0,1.09164,0.0,0.0
XLOC_021209,Ca_15833,0.0240624,0.0568001,0.0534948,0.0193391
XLOC_022760,Ca_15834,0.545551,0.0,0.0,0.0
XLOC_021208,Ca_15835,0.0,0.0,0.0,0.0
XLOC_021207,Ca_15836,135.769,102.581,115.236,113.191
XLOC_021206,Ca_15837,0.0,0.0,0.0,0.0147615
XLOC_021205,Ca_15838,0.482093,1.44606,0.984825,1.50988
XLOC_021204,Ca_15839,23.2923,22.1057,22.2093,21.3833
XLOC_021203,Ca_15840,15.1956,10.2584,0.0,0.0
XLOC_022759,Ca_15840,16.0203,21.7601,19.1306,21.5788
XLOC_021202,Ca_15841,13.0255,21.5274,23.0574,21.6168
XLOC_021201,Ca_15842,66.6194,65.0389,54.5388,71.6509
XLOC_022758,Ca_15843,10.9332,14.0224,12.1841,13.661
XLOC_022757,Ca_15844,0.434663,1.37202,0.94663,0.82459
XLOC_021200,Ca_15845,13.0094,12.8397,36.0319,23.0391
XLOC_021199,Ca_15846,4.97019,6.37046,5.67444,5.61051
XLOC_021199,Ca_15847,4.97019,6.37046,5.67444,5.61051
XLOC_022756,Ca_15848,15.3457,18.2996,20.5466,18.0638
XLOC_021198,Ca_15849,6.08481,6.33954,6.81829,4.23389
XLOC_021197,Ca_15850,18.3153,21.7557,19.0692,17.2797
XLOC_022755,Ca_15851,15.0803,13.8286,12.4584,14.9776
XLOC_021196,Ca_15852,0.136928,0.63896,0.978012,1.78979
XLOC_022754,Ca_15853,43.6412,38.8998,41.1606,48.2581
XLOC_021195,Ca_15854,0.0,0.0,0.0,0.0
XLOC_021194,Ca_15855,0.0,0.0,0.0,0.0
XLOC_022752,Ca_15856,0.0,0.0,0.0,0.0
XLOC_022751,Ca_15857,0.0,0.0,0.0,0.0
XLOC_022750,Ca_15858,20.5337,6.18505,15.9928,24.347
XLOC_022749,Ca_15859,9.32254,13.3583,12.2935,20.9752
XLOC_021193,Ca_15860,2.92028,5.67265,5.18802,5.72713
XLOC_021192,Ca_15861,265.693,237.714,196.762,261.002
XLOC_021191,Ca_15862,5.55641,7.86846,8.12968,8.16653
XLOC_021190,Ca_15863,10.7442,12.6363,10.9361,12.7385
XLOC_022748,Ca_15864,9.5601,12.972,13.3347,14.8083
XLOC_022747,Ca_15865,25.0134,43.4502,36.912,25.0295
XLOC_022746,Ca_15866,80.761,148.016,122.31,112.152
XLOC_021189,Ca_15866,83.8316,114.427,82.4477,51.8321
XLOC_022745,Ca_15867,0.0,0.0,0.0,0.0
XLOC_022744,Ca_15868,10.3508,23.3281,16.7605,23.5592
XLOC_021188,Ca_15869,10.1855,6.23023,14.8371,9.52942
XLOC_021187,Ca_15870,0.798388,1.58263,0.781857,0.83468
XLOC_021186,Ca_15871,41.708,56.2595,65.7245,65.0437
XLOC_022743,Ca_15872,0.316575,0.630919,1.00087,0.956814
XLOC_022743,Ca_15873,0.316575,0.630919,1.00087,0.956814
XLOC_021185,Ca_15874,0.219641,0.664207,0.586507,0.162007
XLOC_022742,Ca_15875,0.273307,0.438778,0.302061,0.707913
XLOC_022741,Ca_15876,1.24812,1.55252,1.39909,2.18955
XLOC_022740,Ca_15877,0.0,0.0,0.0,0.0
XLOC_021184,Ca_15878,0.0,0.490159,1.07408,0.0
XLOC_022738,Ca_15879,4.96719,6.69345,6.01191,5.61852
XLOC_022737,Ca_15880,18.2413,11.5873,9.47537,12.6729
XLOC_022736,Ca_15881,2.86392,2.75733,1.47112,2.51733
XLOC_021183,Ca_15882,3.2646,4.59927,5.34686,3.89146
XLOC_022735,Ca_15883,0.0,0.0,0.848265,0.561216
XLOC_021182,Ca_15884,4.02213,3.21371,4.30077,12.1069
XLOC_021181,Ca_15885,201.308,103.27,154.66,93.8948
XLOC_022734,Ca_15886,7.93195,14.5503,13.2817,16.1102
XLOC_021180,Ca_15887,12.0373,16.0973,9.28359,13.9311
XLOC_021179,Ca_15888,0.0,0.0,0.0225232,0.0
XLOC_021178,Ca_15889,1.20338,0.266536,0.491904,0.151406
XLOC_019585,Ca_15890,5.69415,7.35755,6.24527,7.79333
XLOC_019586,Ca_15891,0.0,0.0,0.0,0.0
XLOC_019587,Ca_15892,0.0,0.0,0.0,0.0
XLOC_017638,Ca_15893,0.0,0.0,0.0,0.0
XLOC_019588,Ca_15894,0.0,0.0,0.0,0.0
XLOC_017639,Ca_15895,0.0,0.0,0.0,0.0
XLOC_017640,Ca_15896,0.0,0.0,0.0,0.0
XLOC_017641,Ca_15897,0.0,0.0,0.0,0.0
XLOC_017642,Ca_15898,16.7763,17.5517,19.4497,25.7224
XLOC_017643,Ca_15899,3.95048,5.8409,5.54966,6.02771
XLOC_019589,Ca_15900,0.0,0.0,0.0,0.0
XLOC_019590,Ca_15901,67.5095,67.2553,55.3767,73.9795
XLOC_019591,Ca_15902,14.8647,14.7442,16.5735,15.6126
XLOC_019592,Ca_15903,0.0,0.0,0.0,0.0
XLOC_017644,Ca_15904,0.0,0.0,0.0,0.0
XLOC_017645,Ca_15905,0.0,0.0,0.0,0.0
XLOC_019593,Ca_15906,0.0,0.0,0.0,0.0
XLOC_019594,Ca_15907,0.0,0.0,0.0,0.0
XLOC_017646,Ca_15908,0.0,0.0,0.0346111,0.0
XLOC_019595,Ca_15909,0.0,0.0,0.0,0.0
XLOC_019596,Ca_15910,0.624078,0.823161,1.10539,0.199154
XLOC_019597,Ca_15911,390.092,241.326,257.539,72.1398
XLOC_017648,Ca_15912,0.0,0.0,0.0,0.0
XLOC_017649,Ca_15913,0.0,0.0,0.0,0.0
XLOC_017650,Ca_15914,2.73925,6.91273,7.36923,6.3255
XLOC_019599,Ca_15915,0.0826777,0.688319,0.658085,0.343711
XLOC_019602,Ca_15916,0.0,0.0,0.0,0.0
XLOC_019603,Ca_15917,5.99118,2.02047,5.77259,5.79639
XLOC_019604,Ca_15918,5.32092,7.49394,8.18454,8.54286
XLOC_019605,Ca_15919,20.6427,20.1227,20.5884,20.7586
XLOC_019606,Ca_15920,0.0,0.0,0.0,0.0
XLOC_019607,Ca_15921,1.55946,0.645684,1.41202,2.0905
XLOC_017651,Ca_15922,0.0,0.0,0.0,0.0
XLOC_019608,Ca_15923,0.0,0.120495,0.0,0.0
XLOC_017652,Ca_15924,0.312961,0.496793,0.208719,0.45502
XLOC_017653,Ca_15925,0.0,0.0,0.0,0.0
XLOC_017654,Ca_15926,0.0,0.0,0.0,0.0
XLOC_017655,Ca_15927,0.0,0.0,0.0,0.0
XLOC_017656,Ca_15928,0.914678,2.00066,1.12015,1.78978
XLOC_019609,Ca_15929,0.0,0.0,0.0,0.0
XLOC_017657,Ca_15930,0.0,0.0,0.0,0.0
XLOC_019610,Ca_15931,2.7453,4.75559,4.8246,4.27894
XLOC_019611,Ca_15932,0.0,0.0,0.0,2.27749
XLOC_017658,Ca_15933,0.0,0.0,0.0,0.0
XLOC_019612,Ca_15934,0.0,0.12987,0.0,0.0
XLOC_019613,Ca_15935,0.0,0.0,0.0,0.0
XLOC_019614,Ca_15936,15.3983,13.3386,14.0141,16.7044
XLOC_017659,Ca_15937,0.0,0.0,0.0,0.0
XLOC_019615,Ca_15938,4.29814,6.57446,5.39158,6.69349
XLOC_017660,Ca_15938,0.0,0.53477,0.564866,0.210458
XLOC_017661,Ca_15939,0.0,0.032691,0.07373,0.0
XLOC_017663,Ca_15940,0.0,0.0,0.0,0.385652
XLOC_019616,Ca_15941,10.5047,9.5351,10.9623,9.22429
XLOC_017664,Ca_15942,4.66582,8.74015,8.56892,9.1742
XLOC_017665,Ca_15943,0.0,0.151692,0.211942,0.31844
XLOC_017667,Ca_15944,1.58597,1.73228,1.60989,2.56093
XLOC_017666,Ca_15945,11.0357,9.04173,8.84008,5.69649
XLOC_017668,Ca_15946,0.357636,0.792405,0.948201,1.41526
XLOC_017669,Ca_15947,0.233776,0.782528,0.366848,0.327019
XLOC_019617,Ca_15948,2.97877,3.94506,3.68959,4.04621
XLOC_017671,Ca_15949,7.25733,9.0034,5.61653,6.35066
XLOC_019618,Ca_15950,27.5737,19.1421,100.381,24.3959
XLOC_019619,Ca_15951,90.3715,47.7493,69.4372,58.9903
XLOC_019619,Ca_15952,90.3715,47.7493,69.4372,58.9903
XLOC_019620,Ca_15953,0.0,0.0,0.0,0.0
XLOC_005302,Ca_15954,0.552626,0.146558,1.16127,0.0578889
XLOC_004148,Ca_15955,0.0,0.0293719,0.0,0.0
XLOC_004147,Ca_15956,155.907,141.778,113.809,105.182
XLOC_005301,Ca_15957,187.337,240.957,188.159,298.582
XLOC_005300,Ca_15958,86.7458,89.9519,100.878,85.8219
XLOC_005300,Ca_15959,86.7458,89.9519,100.878,85.8219
XLOC_004146,Ca_15960,0.0,0.0,0.297002,0.112351
XLOC_004145,Ca_15961,11.0589,14.0297,13.8207,16.388
XLOC_004144,Ca_15962,0.0,0.0,0.033814,0.0
XLOC_004143,Ca_15963,0.0,0.0,0.0,0.0
XLOC_005298,Ca_15964,5.84189,7.75895,10.0113,9.79763
XLOC_005297,Ca_15965,0.0788024,1.02706,1.42732,0.555638
