Gene_identifier,Root-Control,Root-CS,Shoot-Control,Shoot-CS
Ca_22670,0.0,0.0,0.0,0.0
Ca_22671,0.0,0.0,0.0,0.0
Ca_22672,0.0,0.0,0.0,0.0
Ca_22673,0.0,0.0,0.0,0.0
Ca_22674,0.0,0.0,0.0,0.0
Ca_22675,0.0,0.0,0.0,0.0
Ca_22676,0.0,0.0,0.0,0.0
Ca_22677,0.0,0.0,0.0,0.0
Ca_22678,0.0,0.0,0.0,0.0
Ca_22679,0.0,0.0,0.0,0.0
Ca_22680,0.0,0.0,0.0,0.0
Ca_22681,0.0,0.0,0.0,0.0
Ca_22682,0.0,0.0,0.0,0.0
Ca_22683,0.0,0.0,0.0,0.0
Ca_22684,0.0,0.0,0.0,0.0
Ca_22685,0.0,0.0,0.0,0.0
Ca_22686,0.0,0.0,0.0,0.0
Ca_22687,0.0,0.0,0.0,0.0
Ca_22688,0.0,0.0,0.0,0.0
Ca_22689,0.0,0.0,0.0,0.0
Ca_22690,0.0,0.0,0.0,0.0
Ca_22691,0.0,0.0,0.0,0.0
Ca_22692,0.0,0.0,0.0,0.0
Ca_22693,0.0,0.0,0.0,0.0
Ca_22694,0.0,0.0,0.0,0.0
Ca_22695,0.0,0.0,0.0,0.0
Ca_22696,0.0,0.0,0.0,0.0
Ca_22697,0.0,0.0,0.0,0.0
Ca_22698,0.0,0.0,0.0,0.0
Ca_22699,0.0,0.0,0.0,0.0
Ca_22700,0.0,0.0,0.0,0.0
Ca_22701,0.0,0.0,0.0,0.0
Ca_22702,0.0,0.0,0.0,0.0
Ca_22703,0.0,0.0,0.0,0.0
Ca_22704,0.0,0.0,0.0,0.0
Ca_22705,0.0,0.0,0.0,0.0
Ca_22706,0.0,0.0,0.0,0.0
Ca_22707,0.0,0.0,0.0,0.0
Ca_22708,0.0,0.0,0.0,0.0
Ca_22709,0.0,0.0,0.0,0.0
Ca_22710,0.0,0.0,0.0,0.0
Ca_22711,0.0,0.0,0.0,0.0
Ca_22712,0.0,0.0,0.0,0.0
Ca_22713,0.0,0.0,0.0,0.0
Ca_22714,0.0,0.0,0.0,0.0
Ca_22715,0.0,0.0,0.0,0.0
Ca_22716,0.0,0.0,0.0,0.0
Ca_22717,0.0,0.0,0.0,0.0
Ca_22718,0.0,0.0,0.0,0.0
Ca_22719,0.0,0.0,0.0,0.0
Ca_22720,0.0,0.0,0.0,0.0
Ca_22721,0.0,0.0,0.0,0.0
Ca_22722,0.0,0.0,0.0,0.0
Ca_22723,0.0,0.0,0.0,0.0
Ca_22724,0.0,0.0,0.0,0.0
Ca_22725,0.0,0.0,0.0,0.0
Ca_22726,0.0,0.0,0.0,0.0
Ca_22727,0.0,0.0,0.0,0.0
Ca_22728,0.0,0.0,0.0,0.0
Ca_22729,0.0,0.0,0.0,0.0
Ca_22730,0.0,0.0,0.0,0.0
Ca_22731,0.0,0.0,0.0,0.0
Ca_22732,0.0,0.0,0.0,0.0
Ca_22733,0.0,0.0,0.0,0.0
Ca_22734,0.0,0.0,0.0,0.0
Ca_22735,0.0,0.0,0.0,0.0
Ca_22736,0.0,0.0,0.0,0.0
Ca_22737,0.0,0.0,0.0,0.0
Ca_22738,0.0,0.0,0.0,0.0
Ca_22739,0.0,0.0,0.0,0.0
Ca_22740,0.0,0.0,0.0,0.0
Ca_22741,0.0,0.0,0.0,0.0
Ca_22742,0.0,0.0,0.0,0.0
Ca_22743,0.0,0.0,0.0,0.0
Ca_22744,0.0,0.0,0.0,0.0
Ca_22745,0.0,0.0,0.0,0.0
Ca_22746,0.0,0.0,0.0,0.0
Ca_22747,0.0,0.0,0.0,0.0
Ca_22748,0.0,0.0,0.0,0.0
Ca_22749,0.0,0.0,0.0,0.0
Ca_22750,0.0,0.0,0.0,0.0
Ca_22751,0.0,0.0,0.0,0.0
Ca_22752,0.0,0.0,0.0,0.0
Ca_22753,0.0,0.0,0.0,0.0
Ca_22754,0.0,0.0,0.0,0.0
Ca_22755,0.0,0.0,0.0,0.0
Ca_22756,0.0,0.0,0.0,0.0
Ca_22757,0.0,0.0,0.0,0.0
Ca_22758,0.0,0.0,0.0,0.0
Ca_22759,0.0,0.0,0.0,0.0
Ca_22760,0.0,0.0,0.0,0.0
Ca_22761,0.0,0.0,0.0,0.0
Ca_22762,0.0,0.0,0.0,0.0
Ca_22763,0.0,0.0,0.0,0.0
Ca_22764,0.0,0.0,0.0,0.0
Ca_22765,0.0,0.0,0.0,0.0
Ca_22766,0.0,0.0,0.0,0.0
Ca_22767,0.0,0.0,0.0,0.0
Ca_22768,0.0,0.0,0.0,0.0
Ca_22769,0.0,0.0,0.0,0.0
Ca_22770,0.0,0.0,0.0,0.0
Ca_22771,0.0,0.0,0.0,0.0
Ca_22772,0.0,0.0,0.0,0.0
Ca_22773,0.0,0.0,0.0,0.0
Ca_22774,0.0,0.0,0.0,0.0
Ca_22775,0.0,0.0,0.0,0.0
Ca_22776,0.0,0.0,0.0,0.0
Ca_22777,0.0,0.0,0.0,0.0
Ca_22778,0.0,0.0,0.0,0.0
Ca_22779,0.0,0.0,0.0,0.0
Ca_22780,0.0,0.0,0.0,0.0
Ca_22781,0.0,0.0,0.0,0.0
Ca_22782,0.0,0.0,0.0,0.0
Ca_22783,0.0,0.0,0.0,0.0
Ca_22784,0.0,0.0,0.0,0.0
Ca_22785,0.0,0.0,0.0,0.0
Ca_22786,0.0,0.0,0.0,0.0
Ca_22787,0.0,0.0,0.0,0.0
Ca_22788,0.0,0.0,0.0,0.0
Ca_22789,0.0,0.0,0.0,0.0
Ca_22790,0.0,0.0,0.0,0.0
Ca_22791,0.0,0.0,0.0,0.0
Ca_22792,0.0,0.0,0.0,0.0
Ca_22793,0.0,0.0,0.0,0.0
Ca_22794,0.0,0.0,0.0,0.0
Ca_22795,0.0,0.0,0.0,0.0
Ca_22796,0.0,0.0,0.0,0.0
Ca_22797,0.0,0.0,0.0,0.0
Ca_22798,0.0,0.0,0.0,0.0
Ca_22799,0.0,0.0,0.0,0.0
Ca_22800,0.0,0.0,0.0,0.0
Ca_22801,0.0,0.0,0.0,0.0
Ca_22802,0.0,0.0,0.0,0.0
Ca_22803,3.3645,3.23274,50.6717,45.4134
Ca_22804,4.16976,2.05622,65.7754,50.5437
Ca_22805,3.50817,3.13472,48.8469,45.202
Ca_22806,0.0,0.0,0.0,0.0
Ca_22807,0.0,0.0,0.0,0.0
Ca_22808,0.0,0.0,0.0,0.0
Ca_22809,0.0,0.0,0.0,0.0
Ca_22810,0.0,0.0,0.0,0.0
Ca_22811,0.0,0.0,0.0,0.0
Ca_22812,0.0,0.0,0.0,0.0
Ca_22813,0.0,0.0,0.0,0.0
Ca_22814,0.0,0.0,0.0,0.0
Ca_22815,0.0,0.0,0.0,0.0
Ca_22816,0.0,0.0,0.0,0.0
Ca_22817,0.0,0.0,0.0,0.0
Ca_22818,0.0,0.0,0.0,0.0
Ca_22819,0.0,0.0,0.0,0.0
Ca_22820,0.0,0.0,0.0,0.0
Ca_22821,0.0,0.0,0.0,0.0
Ca_22822,0.0,0.0,0.0,0.0
Ca_22823,0.0,0.0,0.0,0.0
Ca_22824,0.0,0.0,0.0,0.0
Ca_22825,0.0,0.0,0.0,0.0
Ca_22826,0.0,0.0,0.0,0.0
Ca_22827,0.0,0.0,0.0,0.0
Ca_22828,0.0,0.0,0.0,0.0
Ca_22829,0.0,0.0,0.0,0.0
Ca_22830,0.0,0.0,0.0,0.0
Ca_22831,0.0,0.0,0.0,0.0
Ca_22832,0.0,0.0,0.0,0.0
Ca_22833,0.0,0.0,0.0,0.0
Ca_22834,0.0,0.0,0.0,0.0
Ca_22835,0.0,0.0,0.0,0.0
Ca_22836,0.0,0.0,0.0,0.0
Ca_22837,0.0,0.0,0.0,0.0
Ca_22838,0.0,0.0,0.0,0.0
Ca_22839,0.0,0.0,0.0,0.0
Ca_22840,0.0,0.0,0.0,0.0
Ca_22841,0.0,0.0,0.0,0.0
Ca_22842,0.0,0.0,0.0,0.0
Ca_22843,0.0,0.0,0.0,0.0
Ca_22844,0.0,0.0,0.0,0.0
Ca_22845,0.0,0.0,0.0,0.0
Ca_22846,0.0,0.0,0.0,0.0
Ca_22847,0.0,0.0,0.0,0.0
Ca_22848,0.0,0.0,0.0,0.0
Ca_22849,0.0,0.0,0.0,0.0
Ca_22850,0.0,0.0,0.0,0.0
Ca_22851,0.0,0.0,0.0,0.0
Ca_22852,0.0,0.0,0.0,0.0
Ca_22853,0.0,0.0,0.0,0.0
Ca_22854,0.0,0.0,0.0,0.0
Ca_22855,0.0,0.0,0.0,0.0
Ca_22856,0.0,0.0,0.0,0.0
Ca_22857,0.0,0.0,0.0,0.0
Ca_22858,0.0,0.0,0.0,0.0
Ca_22859,0.0,0.0,0.0,0.0
Ca_22860,0.0,0.0,0.0,0.0
Ca_22861,0.0,0.0,0.0,0.0
Ca_22862,0.0,0.0,0.0,0.0
Ca_22863,0.0,0.0,0.0,0.0
Ca_22864,0.0,0.0,0.0,0.0
Ca_22865,0.0,0.0,0.0,0.0
Ca_22866,0.0,0.0,0.0,0.0
Ca_22867,0.0,0.0,0.0,0.0
Ca_22868,0.0,0.0,0.0,0.0
Ca_22869,0.0,0.0,0.0,0.0
Ca_22870,0.0,0.0,0.0,0.0
Ca_22871,0.0,0.0,0.0,0.0
Ca_22872,0.0,0.0,0.0,0.0
Ca_22873,0.0,0.0,0.0,0.0
Ca_22874,0.0,0.0,0.0,0.0
Ca_22875,0.0,0.0,0.0,0.0
Ca_22876,0.0,0.0,0.0,0.0
Ca_22877,0.0,0.0,0.0,0.0
Ca_22878,0.0,0.0,0.0,0.0
Ca_22879,0.0,0.0,0.0,0.0
Ca_22880,0.0,0.0,0.0,0.0
Ca_22881,0.0,0.0,0.0,0.0
Ca_22882,0.0,0.0,0.0,0.0
Ca_22883,0.0,0.0,0.0,0.0
Ca_22884,0.0,0.0,0.0,0.0
Ca_22885,0.0,0.0,0.0,0.0
Ca_22886,0.0,0.0,0.0,0.0
Ca_22887,0.0,0.0,0.0,0.0
Ca_22888,0.0,0.0,0.0,0.0
Ca_22889,0.0,0.0,0.0,0.0
Ca_22890,0.0,0.0,0.0,0.0
Ca_22891,0.0,0.0,0.0,0.0
Ca_22892,0.0,0.0,0.0,0.0
Ca_22893,0.0,0.0,0.0,0.0
Ca_22894,0.0,0.0,0.0,0.0
Ca_22895,0.0,0.0,0.0,0.0
Ca_22896,0.0,0.0,0.0,0.0
Ca_22897,0.0,0.0,0.0,0.0
Ca_22898,0.0,0.0,0.0,0.0
Ca_22899,0.0,0.0,0.0,0.0
Ca_22900,0.0,0.0,0.0,0.0
Ca_22901,0.0,0.0,0.0,0.0
Ca_22902,0.0,0.0,0.0,0.0
Ca_22903,0.0,0.0,0.0,0.0
Ca_22904,0.0,0.0,0.0,0.0
Ca_22905,0.0,0.0,0.0,0.0
Ca_22906,0.0,0.0,0.0,0.0
Ca_22907,0.0,0.0,0.0,0.0
Ca_22908,0.0,0.0,0.0,0.0
Ca_22909,0.0,0.0,0.0,0.0
Ca_22910,0.0,0.0,0.0,0.0
Ca_22911,0.0,0.0,0.0,0.0
Ca_22912,0.0,0.0,0.0,0.0
Ca_22913,0.0,0.0,0.0,0.0
Ca_22914,0.0,0.0,0.0,0.0
Ca_22915,0.0,0.0,0.0,0.0
Ca_22916,0.0,0.0,0.0,0.0
Ca_22917,0.0,0.0,0.0,0.0
Ca_22918,0.0,0.0,0.0,0.0
Ca_22919,0.0,0.0,0.0,0.0
Ca_22920,0.0,0.0,0.0,0.0
Ca_22921,0.0,0.0,0.0,0.0
Ca_22922,0.0,0.0,0.0,0.0
Ca_22923,0.0,0.0,0.0,0.0
Ca_22924,0.0,0.0,0.0,0.0
Ca_22925,0.0,0.0,0.0,0.0
Ca_22926,0.0,0.0,0.0,0.0
Ca_22927,0.0,0.0,0.0,0.0
Ca_22928,0.0,0.0,0.0,0.0
Ca_22929,0.0,0.0,0.0,0.0
Ca_22930,0.0,0.0,0.0,0.0
Ca_22931,0.0,0.0,0.0,0.0
Ca_22932,0.0,0.0,0.0,0.0
Ca_22933,0.0,0.0,0.0,0.0
Ca_22934,0.0,0.0,0.0,0.0
Ca_22935,0.0,0.0,0.0,0.0
Ca_22936,0.0,0.0,0.0,0.0
Ca_22937,0.0,0.0,0.0,0.0
Ca_22938,0.0,0.0,0.0,0.0
Ca_22939,0.0,0.0,0.0,0.0
Ca_22940,0.0,0.0,0.0,0.0
Ca_22941,0.0,0.0,0.0,0.0
Ca_22942,0.0,0.0,0.0,0.0
Ca_22943,0.0,0.0,0.0,0.0
Ca_22944,0.0,0.0,0.0,0.0
Ca_22945,0.0,0.0,0.0,0.0
Ca_22946,0.0,0.0,0.0,0.0
Ca_22947,0.0,0.0,0.0,0.0
Ca_22948,0.0,0.0,0.0,0.0
Ca_22949,0.0,0.0,0.0,0.0
Ca_22950,0.0,0.0,0.0,0.0
Ca_22951,0.0,0.0,0.0,0.0
Ca_22952,0.0,0.0,0.0,0.0
Ca_22953,0.0,0.0,0.0,0.0
Ca_22954,0.0,0.0,0.0,0.0
Ca_22955,0.0,0.0,0.0,0.0
Ca_22956,0.0,0.0,0.0,0.0
Ca_22957,0.0,0.0,0.0,0.0
Ca_22958,0.0,0.0,0.0,0.0
Ca_22959,0.0,0.0,0.0,0.0
Ca_22960,0.0,0.0,0.0,0.0
Ca_22961,0.0,0.0,0.0,0.0
Ca_22962,0.0,0.0,0.0,0.0
Ca_22963,0.0,0.0,0.0,0.0
Ca_22964,0.0,0.0,0.0,0.0
Ca_22965,0.0,0.0,0.0,0.0
Ca_22966,0.0,0.0,0.0,0.0
Ca_22967,0.0,0.0,0.0,0.0
Ca_22968,0.0,0.0,0.0,0.0
Ca_22969,0.0,0.0,0.0,0.0
Ca_22970,0.0,0.0,0.0,0.0
Ca_22971,0.0,0.0,0.0,0.0
Ca_22972,0.0,0.0,0.0,0.0
Ca_22973,0.0,0.0,0.0,0.0
Ca_22974,0.0,0.0,0.0,0.0
Ca_22975,0.0,0.0,0.0,0.0
Ca_22976,0.0,0.0,0.0,0.0
Ca_22977,0.0,0.0,0.0,0.0
Ca_22978,0.0,0.0,0.0,0.0
Ca_22979,0.0,0.0,0.0,0.0
Ca_22980,0.0,0.0,0.0,0.0
Ca_22981,0.0,0.0,0.0,0.0
Ca_22982,0.0,0.0,0.0,0.0
Ca_22983,0.0,0.0,0.0,0.0
Ca_22984,0.0,0.0,0.0,0.0
Ca_22985,0.0,0.0,0.0,0.0
Ca_22986,0.0,0.0,0.0,0.0
Ca_22987,0.0,0.0,0.0,0.0
Ca_22988,0.0,0.0,0.0,0.0
Ca_22989,0.0,0.0,0.0,0.0
Ca_22990,0.0,0.0,0.0,0.0
Ca_22991,0.0,0.0,0.0,0.0
Ca_22992,0.0,0.0,0.0,0.0
Ca_22993,0.0,0.0,0.0,0.0
Ca_22994,0.0,0.0,0.0,0.0
Ca_22995,0.0,0.0,0.0,0.0
Ca_22996,0.0,0.0,0.0,0.0
Ca_22997,0.0,0.0,0.0,0.0
Ca_22998,0.0,0.0,0.0,0.0
Ca_22999,0.0,0.0,0.0,0.0
Ca_23000,0.0,0.0,0.0,0.0
Ca_23001,0.0,0.0,0.0,0.0
Ca_23002,0.0,0.0,0.0,0.0
Ca_23003,0.0,0.0,0.0,0.0
Ca_23004,0.0,0.0,0.0,0.0
Ca_23005,0.0,0.0,0.0,0.0
Ca_23006,0.0,0.0,0.0,0.0
Ca_23007,0.0,0.0,0.0,0.0
Ca_23008,0.0,0.0,0.0,0.0
Ca_23009,0.0,0.0,0.0,0.0
Ca_23010,0.0,0.0,0.0,0.0
Ca_23011,0.0,0.0,0.0,0.0
Ca_23012,0.0,0.0,0.0,0.0
Ca_23013,0.0,0.0,0.0,0.0
Ca_23014,0.0,0.0,0.0,0.0
Ca_23015,0.0,0.0,0.0,0.0
Ca_23016,0.0,0.0,0.0,0.0
Ca_23017,0.0,0.0,0.0,0.0
Ca_23018,0.0,0.0,0.0,0.0
Ca_23019,0.0,0.0,0.0,0.0
Ca_23020,0.0,0.0,0.0,0.0
Ca_23021,0.0,0.0,0.0,0.0
Ca_23022,0.0,0.0,0.0,0.0
Ca_23023,0.0,0.0,0.0,0.0
Ca_23024,0.0,0.0,0.0,0.0
Ca_23025,0.0,0.0,0.0,0.0
Ca_23026,0.0,0.0,0.0,0.0
Ca_23027,0.0,0.0,0.0,0.0
Ca_23028,0.0,0.0,0.0,0.0
Ca_23029,0.0,0.0,0.0,0.0
Ca_23030,0.0,0.0,0.0,0.0
Ca_23031,0.0,0.0,0.0,0.0
Ca_23032,0.0,0.0,0.0,0.0
Ca_23033,0.0,0.0,0.0,0.0
Ca_23034,0.0,0.0,0.0,0.0
Ca_23035,0.0,0.0,0.0,0.0
Ca_23036,0.0,0.0,0.0,0.0
Ca_23037,0.0,0.0,0.0,0.0
Ca_23038,0.0,0.0,0.0,0.0
Ca_23039,0.0,0.0,0.0,0.0
Ca_23040,0.0,0.0,0.0,0.0
Ca_23041,0.0,0.0,0.0,0.0
Ca_23042,0.0,0.0,0.0,0.0
Ca_23043,0.0,0.0,0.0,0.0
Ca_23044,0.0,0.0,0.0,0.0
Ca_23045,0.0,0.0,0.0,0.0
Ca_23046,0.0,0.0,0.0,0.0
Ca_23047,0.0,0.0,0.0,0.0
Ca_23048,0.0,0.0,0.0,0.0
Ca_23049,0.0,0.0,0.0,0.0
Ca_23050,0.0,0.0,0.0,0.0
Ca_23051,0.0,0.0,0.0,0.0
Ca_23052,0.0,0.0,0.0,0.0
Ca_23053,0.0,0.0,0.0,0.0
Ca_23054,0.0,0.0,0.0,0.0
Ca_23055,0.0,0.0,0.0,0.0
Ca_23056,0.0,0.0,0.0,0.0
Ca_23057,0.0,0.0,0.0,0.0
Ca_23058,0.0,0.0,0.0,0.0
Ca_23059,0.0,0.0,0.0,0.0
Ca_23060,0.0,0.0,0.0,0.0
Ca_23061,0.0,0.0,0.0,0.0
Ca_23062,0.0,0.0,0.0,0.0
Ca_23063,0.0,0.0,0.0,0.0
Ca_23064,0.0,0.0,0.0,0.0
Ca_23065,0.0,0.0,0.0,0.0
Ca_23066,0.0,0.0,0.0,0.0
Ca_23067,0.0,0.0,0.0,0.0
Ca_23068,0.0,0.0,0.0,0.0
Ca_23069,0.0,0.0,0.0,0.0
Ca_23070,0.0,0.0,0.0,0.0
Ca_23071,0.0,0.0,0.0,0.0
Ca_23072,0.0,0.0,0.0,0.0
Ca_23073,0.0,0.0,0.0,0.0
Ca_23074,0.0,0.0,0.0,0.0
Ca_23075,0.0,0.0,0.0,0.0
Ca_23076,0.0,0.0,0.0,0.0
Ca_23077,0.0,0.0,0.0,0.0
Ca_23078,214.586,171.072,119.614,126.913
Ca_23079,0.0,0.0,0.0,0.0
Ca_23080,0.0,0.0,0.0,0.0
Ca_23081,0.0,0.0,0.0,0.0
Ca_23082,0.0,0.0,0.0,0.0
Ca_23083,0.0,0.0,0.0,0.0
Ca_23084,0.0,0.0,0.0,0.0
Ca_23085,0.0,0.0,0.0,0.0
Ca_23086,0.0,0.0,0.0,0.0
Ca_23087,0.0,0.0,0.0,0.0
Ca_23088,0.0,0.0,0.0,0.0
Ca_23089,0.0,0.0,0.0,0.0
Ca_23090,0.0,0.0,0.0,0.0
Ca_23091,0.0,0.0,0.0,0.0
Ca_23092,0.0,0.0,0.0,0.0
Ca_23093,0.0,0.0,0.0,0.0
Ca_23094,0.0,0.0,0.0,0.0
Ca_23095,0.0,0.0,0.0,0.0
Ca_23096,0.0,0.0,0.0,0.0
Ca_23097,0.0,0.0,0.0,0.0
Ca_23098,0.0,0.0,0.0,0.0
Ca_23099,0.0,0.0,0.0,0.0
Ca_23100,0.0,0.0,0.0,0.0
Ca_23101,0.0,0.0,0.0,0.0
Ca_23102,0.0,0.0,0.0,0.0
Ca_23103,0.0,0.0,0.0,0.0
Ca_23104,0.0,0.0,0.0,0.0
Ca_23105,0.0,0.0,0.0,0.0
Ca_23106,0.0,0.0,0.0,0.0
Ca_23107,0.0,0.0,0.0,0.0
Ca_23108,0.0,0.0,0.0,0.0
Ca_23109,0.0,0.0,0.0,0.0
Ca_23110,0.0,0.0,0.0,0.0
Ca_23111,0.0,0.0,0.0,0.0
Ca_23112,0.0,0.0,0.0,0.0
Ca_23113,0.0,0.0,0.0,0.0
Ca_23114,0.0,0.0,0.0,0.0
Ca_23115,0.0,0.0,0.0,0.0
Ca_23116,0.0,0.0,0.0,0.0
Ca_23117,0.0,0.0,0.0,0.0
Ca_23118,0.0,0.0,0.0,0.0
Ca_23119,0.0,0.0,0.0,0.0
Ca_23120,0.0,0.0,0.0,0.0
Ca_23121,0.0,0.0,0.0,0.0
Ca_23122,0.0,0.0,0.0,0.0
Ca_23123,0.0,0.0,0.0,0.0
Ca_23124,0.0,0.0,0.0,0.0
Ca_23125,0.0,0.0,0.0,0.0
Ca_23126,0.0,0.0,0.0,0.0
Ca_23127,0.0,0.0,0.0,0.0
Ca_23128,0.0,0.0,0.0,0.0
Ca_23129,0.0,0.0,0.0,0.0
Ca_23130,0.0,0.0,0.0,0.0
Ca_23131,0.0,0.0,0.0,0.0
Ca_23132,0.0,0.0,0.0,0.0
Ca_23133,0.0,0.0,0.0,0.0
Ca_23134,0.0,0.0,0.0,0.0
Ca_23135,0.0,0.0,0.0,0.0
Ca_23136,0.0,0.0,0.0,0.0
Ca_23137,0.0,0.0,0.0,0.0
Ca_23138,0.0,0.0,0.0,0.0
Ca_23139,0.0,0.0,0.0,0.0
Ca_23140,0.0,0.0,0.0,0.0
Ca_23141,0.0,0.0,0.0,0.0
Ca_23142,0.0,0.0,0.0,0.0
Ca_23143,0.0,0.0,0.0,0.0
Ca_23144,0.0,0.0,0.0,0.0
Ca_23145,0.0,0.0,0.0,0.0
Ca_23146,0.0,0.0,0.0,0.0
Ca_23147,0.0,0.0,0.0,0.0
Ca_23148,0.0,0.0,0.0,0.0
Ca_23149,0.0,0.0,0.0,0.0
Ca_23150,0.0,0.0,0.0,0.0
Ca_23151,0.0,0.0,0.0,0.0
Ca_23152,0.0,0.0,0.0,0.0
Ca_23153,0.0,0.0,0.0,0.0
Ca_23154,0.0,0.0,0.0,0.0
Ca_23155,0.0,0.0,0.0,0.0
Ca_23156,0.0,0.0,0.0,0.0
Ca_23157,0.0,0.0,0.0,0.0
Ca_23158,0.0,0.0,0.0,0.0
Ca_23159,0.0,0.0,0.0,0.0
Ca_23160,0.0,0.0,0.0,0.0
Ca_23161,0.0,0.0,0.0,0.0
Ca_23162,0.0,0.0,0.0,0.0
Ca_23163,0.0,0.0,0.0,0.0
Ca_23164,0.0,0.0,0.0,0.0
Ca_23165,0.0,0.0,0.0,0.0
Ca_23166,0.0,0.0,0.0,0.0
Ca_23167,0.0,0.0,0.0,0.0
Ca_23168,0.0,0.0,0.0,0.0
Ca_23169,0.0,0.0,0.0,0.0
Ca_23170,0.0,0.0,0.0,0.0
Ca_23171,0.0,0.0,0.0,0.0
Ca_23172,0.0,0.0,0.0,0.0
Ca_23173,0.0,0.0,0.0,0.0
Ca_23174,0.0,0.0,0.0,0.0
Ca_23175,0.0,0.0,0.0,0.0
Ca_23176,0.0,0.0,0.0,0.0
Ca_23177,0.0,0.0,0.0,0.0
Ca_23178,0.0,0.0,0.0,0.0
Ca_23179,0.0,0.0,0.0,0.0
Ca_23180,0.0,0.0,0.0,0.0
Ca_23181,0.0,0.0,0.0,0.0
Ca_23182,0.0,0.0,0.0,0.0
Ca_23183,0.0,0.0,0.0,0.0
Ca_23184,0.0,0.0,0.0,0.0
Ca_23185,0.0,0.0,0.0,0.0
Ca_23186,0.0,0.0,0.0,0.0
Ca_23187,0.0,0.0,0.0,0.0
Ca_23188,0.0,0.0,0.0,0.0
Ca_23189,0.0,0.0,0.0,0.0
Ca_23190,0.0,0.0,0.0,0.0
Ca_23191,0.0,0.0,0.0,0.0
Ca_23192,0.0,0.0,0.0,0.0
Ca_23193,0.0,0.0,0.0,0.0
Ca_23194,0.0,0.0,0.0,0.0
Ca_23195,0.0,0.0,0.0,0.0
Ca_23196,0.0,0.0,0.0,0.0
Ca_23197,0.0,0.0,0.0,0.0
Ca_23198,0.0,0.0,0.0,0.0
Ca_23199,0.0,0.0,0.0,0.0
Ca_23200,0.0,0.0,0.0,0.0
Ca_23201,0.0,0.0,0.0,0.0
Ca_23202,0.0,0.0,0.0,0.0
Ca_23203,0.0,0.0,0.0,0.0
Ca_23204,0.0,0.0,0.0,0.0
Ca_23205,0.0,0.0,0.0,0.0
Ca_23206,0.0,0.0,0.0,0.0
Ca_23207,0.0,0.0,0.0,0.0
Ca_23208,0.0,0.0,0.0,0.0
Ca_23209,0.0,0.0,0.0,0.0
Ca_23210,0.0,0.0,0.0,0.0
Ca_23211,0.0,0.0,0.0,0.0
Ca_23212,0.0,0.0,0.0,0.0
Ca_23213,0.0,0.0,0.0,0.0
Ca_23214,0.0,0.0,0.0,0.0
Ca_23215,0.0,0.0,0.0,0.0
Ca_23216,0.0,0.0,0.0,0.0
Ca_23217,0.0,0.0,0.0,0.0
Ca_23218,0.0,0.0,0.0,0.0
Ca_23219,0.0,0.0,0.0,0.0
Ca_23220,0.0,0.0,0.0,0.0
Ca_23221,0.0,0.0,0.0,0.0
Ca_23222,0.0,0.0,0.0,0.0
Ca_23223,0.0,0.0,0.0,0.0
Ca_23224,0.0,0.0,0.0,0.0
Ca_23225,0.0,0.0,0.0,0.0
Ca_23226,0.0,0.0,0.0,0.0
Ca_23227,0.0,0.0,0.0,0.0
Ca_23228,0.0,0.0,0.0,0.0
Ca_23229,0.0,0.0,0.0,0.0
Ca_23230,0.0,0.0,0.0,0.0
Ca_23231,0.0,0.0,0.0,0.0
Ca_23232,0.0,0.0,0.0,0.0
Ca_23233,0.0,0.0,0.0,0.0
Ca_23234,0.0,0.0,0.0,0.0
Ca_23235,0.0,0.0,0.0,0.0
Ca_23236,0.0,0.0,0.0,0.0
Ca_23237,0.0,0.0,0.0,0.0
Ca_23238,0.0,0.0,0.0,0.0
Ca_23239,0.0,0.0,0.0,0.0
Ca_23240,0.0,0.0,0.0,0.0
Ca_23241,0.0,0.0,0.0,0.0
Ca_23242,0.0,0.0,0.0,0.0
Ca_23243,0.0,0.0,0.0,0.0
Ca_23244,0.0,0.0,0.0,0.0
Ca_23245,0.0,0.0,0.0,0.0
Ca_23246,0.0,0.0,0.0,0.0
Ca_23247,0.0,0.0,0.0,0.0
Ca_23248,0.0,0.0,0.0,0.0
Ca_23249,0.0,0.0,0.0,0.0
Ca_23250,0.0,0.0,0.0,0.0
Ca_23251,0.0,0.0,0.0,0.0
Ca_23252,0.0,0.0,0.0,0.0
Ca_23253,0.0,0.0,0.0,0.0
Ca_23254,0.0,0.0,0.0,0.0
Ca_23255,0.0,0.0,0.0,0.0
Ca_23256,0.0,0.0,0.0,0.0
Ca_23257,0.0,0.0,0.0,0.0
Ca_23258,0.0,0.0,0.0,0.0
Ca_23259,0.0,0.0,0.0,0.0
Ca_23260,0.0,0.0,0.0,0.0
Ca_23261,0.0,0.0,0.0,0.0
Ca_23262,0.0,0.0,0.0,0.0
Ca_23263,0.0,0.0,0.0,0.0
Ca_23264,0.0,0.0,0.0,0.0
Ca_23265,0.0,0.0,0.0,0.0
Ca_23266,0.0,0.0,0.0,0.0
Ca_23267,0.0,0.0,0.0,0.0
Ca_23268,0.0,0.0,0.0,0.0
Ca_23269,0.0,0.0,0.0,0.0
Ca_23270,0.0,0.0,0.0,0.0
Ca_23271,0.0,0.0,0.0,0.0
Ca_23272,0.0,0.0,0.0,0.0
Ca_23273,0.0,0.0,0.0,0.0
Ca_23274,0.0,0.0,0.0,0.0
Ca_23275,0.0,0.0,0.0,0.0
